#z II_integral II_yield II_yield_err IIb_integral IIb_yield IIb_yield_err IIn_integral IIn_yield IIn_yield_err Ia_integral Ia_yield Ia_yield_err Ib_integral Ib_yield Ib_yield_err Ic_integral Ic_yield Ic_yield_err Ic-BL_integral Ic-BL_yield Ic-BL_yield_err 
0.7 7.449607248288513 0.001534797570291935 0.0005763012350797905 5.808608436534116 0.0002009886941685629 7.546925726783952e-05 12.709851097230693 0.00018963187966471604 7.120488628379237e-05 12.796480193788252 0.0014265976971525344 0.00042841199382801843 7.822581581243605 0.0002681926588687538 0.00010070367815085661 8.613784113220797 0.00020508234542357441 7.700638263206612e-05 8.00496792923257 2.7952799590794993e-05 1.0495998456036691e-05 
0.8 14.556638166937915 0.0035077931367034155 0.0013302498571211596 10.866228886481938 0.00043977803761267463 0.00016677570452431936 24.516023250129532 0.0004278347661974042 0.00016224649357185895 24.293692939555555 0.0029592460903444177 0.0008887973419612387 14.926542013599464 0.0005985647723478019 0.00022699192109193778 16.319031308693564 0.0004544476158330197 0.00017233880461920722 14.611268863408569 5.9677250779849284e-05 2.263122459891801e-05 
0.9 19.06428388363452 0.0052715667973807796 0.0020204649763791195 13.852755900939732 0.000643335030922024 0.00024657487005600717 35.46224521737289 0.0007101312216155357 0.00027217624608691257 34.103704646657675 0.004517361036515365 0.0013569707051641717 18.936053860416166 0.0008713402108260281 0.00033396378081740574 21.64968997940143 0.0006918110042746551 0.00026515454667198836 19.382619530537642 9.08405336379299e-05 3.481699534609332e-05 
1.0 23.28420136618438 0.0072466241974645535 0.002809390487619049 14.28375052809665 0.0007466179912858318 0.00028945084296458276 46.6664658006462 0.0010517983038149518 0.000407763955893482 43.20638383771841 0.006196687204931247 0.001861706221197411 21.67913030693647 0.0011227816542082754 0.00043528296942865427 24.759991487077176 0.0008905154342257882 0.0003452373852734363 22.188423419143124 0.00011704391136438158 4.5375893969480147e-05 
1.1 23.296621654716546 0.008003480267068867 0.003141360302365882 13.656689043144858 0.0007879762971631385 0.00030928013520549187 53.958525284109456 0.0013424532315217989 0.0005269119368779081 48.08933227990063 0.006863434161344005 0.0020631081788230064 21.087789894071665 0.0012055800605436375 0.00047318931479075433 24.304868285838445 0.0009649299141145176 0.00037873430377992123 22.754636812868736 0.00013249632370524424 5.200471265102608e-05 
1.2 24.464979270828138 0.00909993235795108 0.0036196583119189013 12.411699053007908 0.0007753652798924861 0.00030841519142545365 60.04136171937722 0.00161732390780818 0.0006433190594925638 51.09165174794429 0.007258089675476299 0.002184974173872078 20.118087089640873 0.0012452571800752627 0.0004953229678018171 22.5675879491602 0.0009700520152398816 0.0003858552681316089 21.454539668043644 0.0001352572337324726 5.3800946102541776e-05 
1.3 23.17733538473583 0.009158806050574248 0.0036955862646463958 10.09337603384438 0.0006698747557748643 0.0002702950507746291 63.928386384703856 0.0018294572302841065 0.0007381875950492564 49.94150679304251 0.007063232665484204 0.0021312122356321483 16.171829007477765 0.0010634413829655079 0.0004290995296158159 20.432281553052317 0.0009330583165927783 0.0003764898481170656 19.877147222145883 0.00013313044997196807 5.3718253187788785e-05 
1.4 21.94410472354659 0.00904675610976393 0.0037061970245362463 6.9529276766405115 0.0004814204431263819 0.0001972241754080488 66.32394659747628 0.0019801520389005588 0.000811211610621626 45.24124895185244 0.006371300899313505 0.0019282136836359497 14.05365657722406 0.0009641473470257578 0.00039498357039876285 16.38274938205535 0.0007805098162186563 0.00031975253045330533 16.286056889666856 0.00011379913241493024 4.662024717299763e-05 
1.5 20.22565770098452 0.008552646512745132 0.0035596808477300133 5.222571788664267 0.0003709061968574116 0.0001543741674919204 66.78739116940503 0.0020452458040816353 0.0008512478923150048 40.866916509026176 0.005731819745345061 0.0017409391470155225 10.67237141639404 0.0007509964073558321 0.00031257079595127036 12.375291561934315 0.0006047416437100657 0.0002516983770732907 13.712488672780646 9.82793193207057e-05 4.090464982885977e-05 
1.6 18.127583557752892 0.007741525518812708 0.003274710457430793 3.6827863806488983 0.0002641465626804998 0.00011173553700781364 65.63680506172281 0.002029958822427548 0.00085868442438163 32.84444378231178 0.004588589756368886 0.001399444846032286 7.617787521504915 0.0005413704512953686 0.00022900285917714896 9.19388505769984 0.00045373498910662334 0.0001919325474183267 11.146389885884355 8.068055042934145e-05 3.412834351061562e-05 
1.7 16.05329242652101 0.006828781085455114 0.002935978816790826 2.4958991269972692 0.00017831501067105363 7.666508671088145e-05 63.36740149281175 0.0019520823427636035 0.0008392819062823096 25.27174808765091 0.0035173336095413858 0.001077614449435057 4.751596016755933 0.00033635480942988957 0.0001446130111734363 5.96578381858954 0.00029326696994802417 0.00012608774547858366 9.017340351017177 6.501379597076743e-05 2.7952152130911736e-05 
1.8 13.979672979840721 0.005852700452124055 0.0025570132373849406 1.646611762774904 0.00011577966786648526 5.0583511966205704e-05 60.09577579924978 0.0018220336435125213 0.000796036664362586 20.047765312467742 0.0027801281875048075 0.0008559461999819812 2.9490762395156396 0.0002054586089846057 8.976375729560361e-05 4.6155862039025255 0.0002233071957875616 9.75617085314659e-05 7.743207371187784 5.49449981831702e-05 2.4005173138746478e-05 
1.9 11.97451863086074 0.004883932022900726 0.0021672863685531143 1.098639190180626 7.52572656016615e-05 3.3396051605196045e-05 57.001509784747554 0.001683647099714256 0.0007471327183824041 15.007882956997664 0.002073930931115009 0.0006418606982789742 1.7723351200687505 0.00012029191774510096 5.338056147252177e-05 2.7676722015924926 0.0001304496039377276 5.7888121102363786e-05 6.871819775729865 4.750412202310042e-05 2.1080358127016067e-05 
2.0 10.684961483310751 0.004209746991142133 0.0018962910584999402 0.742733551117472 4.914709786963303e-05 2.2138433126148876e-05 53.85722647244757 0.0015366684681753248 0.0006921961538807559 10.065560300544918 0.0013862465681640868 0.0004313827011532115 1.04849046265074 6.874269863871964e-05 3.096532049076744e-05 1.8667551564461222 8.49937439976968e-05 3.828564450794658e-05 5.786655559023154 3.864191626394643e-05 1.7406347803991102e-05 
2.1 9.071084048007343 0.003428603837705582 0.0015666052395087032 0.5702290925571762 3.6198392766243135e-05 1.6539849587095996e-05 50.59429525093768 0.0013848821830305062 0.0006327834263551754 6.9788331957993925 0.0009579907226815245 0.000299813326688227 0.674494963693867 4.242441729426736e-05 1.9384658468089264e-05 1.0633500074487061 4.644627840305655e-05 2.1222336130441133e-05 5.070368440580407 3.248221398440373e-05 1.4841844968843974e-05 
