#z II_integral II_yield II_yield_err IIb_integral IIb_yield IIb_yield_err IIn_integral IIn_yield IIn_yield_err Ia_integral Ia_yield Ia_yield_err Ib_integral Ib_yield Ib_yield_err Ic_integral Ic_yield Ic_yield_err Ic-BL_integral Ic-BL_yield Ic-BL_yield_err 
0.9 0.8077968709321915 0.00022336822037620597 8.561167551371878e-05 0.5622713209331479 2.6112409705750707e-05 1.0008259647880272e-05 1.6895900216248216 3.383402880249836e-05 1.2967770841719343e-05 1.5929202120622739 0.00021099747886050058 6.338156179300149e-05 0.8091636200542426 3.7233565371540445e-05 1.4270731581414855e-05 0.908431845213062 2.9028736566199188e-05 1.1126017708754601e-05 0.8249133611921179 3.866121904610888e-06 1.4817916955087384e-06 
1.0 1.698137205100307 0.0005285026515432201 0.00020489130959025836 1.117592551367561 5.841705959066792e-05 2.2647280589783936e-05 3.7458126761294652 8.442549380088174e-05 3.273029934127453e-05 3.389330738689313 0.00048609998236837657 0.0001460418012674563 1.6614714925152498 8.604910272573467e-05 3.3359744355228907e-05 1.8393289465203857 6.615312514746008e-05 2.5646419001632786e-05 1.6925656333421877 8.928282024597843e-06 3.461340053960762e-06 
1.1 2.5258180832882964 0.0008677367683357154 0.0003405860633116023 1.5067154200833726 8.693586226098166e-05 3.4122263995862e-05 5.93357735116612 0.0001476235691693993 5.7942145717584316e-05 5.190049477476978 0.0007407373152001417 0.0002226613059036833 2.336477080159795 0.0001335754099366168 5.24282532279937e-05 2.602270132203153 0.00010331297687519811 4.055026981329086e-05 2.4441157386816657 1.4231664198758146e-05 5.585918057989248e-06 
1.2 3.5628337644301715 0.0013252227152956548 0.0005271306673364878 1.8670526150269586 0.00011663574561724051 4.6393921348373695e-05 9.039832592014882 0.00024350442686463619 9.685817300823137e-05 7.6042363606620995 0.001080259250405302 0.000325201074767253 3.066747120741534 0.00018982365741646186 7.550570183810104e-05 3.452212647770069 0.00014839095093149209 5.902511335520112e-05 3.303863913834131 2.0828761675989537e-05 8.285006674978044e-06 
1.3 4.148758468226331 0.0016394323821273718 0.0006615124023536413 1.8103587555519134 0.00012014945496668715 4.848041033162832e-05 11.47077970163057 0.00032826263963335963 0.0001324542626546341 8.662919826676765 0.0012251976807952137 0.0003696828933780972 3.1017302315887227 0.00020396630990479953 8.230058472387088e-05 3.5444802363130967 0.0001618618436665296 6.531139571263922e-05 3.5042712756654777 2.3470430969762817e-05 9.470339456718652e-06 
1.4 4.587405345654268 0.0018912203464937743 0.0007747788418163225 1.6405769912450465 0.00011359348735376937 4.6536000277808026e-05 13.677778367551257 0.000408360510970666 0.00016729361246559308 9.030373978746582 0.0012717427388699344 0.0003848808571288615 2.9301128580514355 0.0002010196081747694 8.235197949977823e-05 3.4375189051333694 0.00016377087791092097 6.709224091539953e-05 3.606480009144036 2.5200347689610487e-05 1.0323861115666843e-05 
1.5 4.9242155083394294 0.002082259831449372 0.0008666534307202156 1.4092646671277396 0.00010008574686985085 4.165649962645418e-05 15.819799397470451 0.0004844533941596966 0.0002016334319719898 9.359529713540914 0.0013127277955352638 0.0003987179133605409 2.652916180773181 0.00018668114545904537 7.769820688047736e-05 3.1618415956266945 0.00015450927148832967 6.430801199302579e-05 3.549501391436911 2.5439771656531718e-05 1.0588239301300749e-05 
1.6 5.130058295971917 0.0021908312867369548 0.0009267344152918804 1.104388983437245 7.921191285218101e-05 3.350710124765132e-05 18.049925452355 0.0005582326163150674 0.00023613565335198493 9.197081384510003 0.00128489414249667 0.00039187170370117574 2.140390185072889 0.00015211030724734292 6.434354735580325e-05 2.6621808301463634 0.0001313834774293474 5.5575977425375916e-05 3.3596675430033183 2.431817201840101e-05 1.0286728632585068e-05 
1.7 5.081517263434435 0.00216158580134174 0.000929356212184419 0.8399679046524575 6.000999169451187e-05 2.58008072313447e-05 19.826131745613758 0.0006107594882253117 0.0002625910681780205 8.252124687500531 0.0011485345379671293 0.00035187944937357615 1.6723667710694188 0.00011838308740817082 5.0897844365957156e-05 2.2306076830836283 0.00010965257479198746 4.7144231564481445e-05 3.109433413192375 2.241859147383434e-05 9.638690836005667e-06 
1.8 4.629438884690075 0.0019381511350500128 0.0008467677696672395 0.5935314027925954 4.173349798488584e-05 1.8233140011633882e-05 20.340612941709313 0.0006167035971590408 0.0002694344729203224 6.72323145017076 0.0009323455744024652 0.00028705066732770125 1.0891031615405968 7.587651265591521e-05 3.315003883333354e-05 1.574763704615041 7.618882009143019e-05 3.328648426622012e-05 2.700878256792154 1.9165152603893752e-05 8.373151728083701e-06 
1.9 4.143660233929596 0.0016900349427285825 0.0007499673780427948 0.41102949657007404 2.8155700497454138e-05 1.2494331534318503e-05 20.283182713341667 0.0005991020567218344 0.0002658566324873189 5.180099204340099 0.0007158350046377467 0.00022154371152673512 0.6982203468661172 4.7389606842478405e-05 2.1029541041767796e-05 1.080968159943499 5.094962772426112e-05 2.2609330582792074e-05 2.350011761830277 1.624536864077606e-05 7.2090204863995614e-06 
2.0 3.6312939328588896 0.0014306863652884924 0.0006444562506304665 0.2809225885765766 1.8588806085023616e-05 8.373374181723937e-06 19.830068195466705 0.0005657966908735845 0.000254864534160839 3.7699460072598456 0.0005192035573464241 0.00016156969341542515 0.43925452697747924 2.879906174574767e-05 1.297260937452028e-05 0.7178159395266089 3.2682306509729825e-05 1.4721826688387459e-05 2.1088972268862 1.4082716556981663e-05 6.3435948864822785e-06 
2.1 3.3139989287426985 0.0012525944402130632 0.0005723382186757507 0.19762507159804957 1.2545326177734126e-05 5.732238150481721e-06 19.890807805878435 0.0005444571408657903 0.0002487745595417253 2.835988109240057 0.00038929864377936174 0.00012183512710853985 0.2717775431881668 1.7094277235639498e-05 7.810754916755947e-06 0.47547603089913454 2.076841298765573e-05 9.489549140945676e-06 2.0152032624194356 1.2909961940454878e-05 5.8988483286855835e-06 
2.2 2.961803636396562 0.0010680713833339933 0.0004946639426105825 0.1342979411915991 8.13383153665268e-06 3.767082649374501e-06 19.345071931689567 0.0005052048687692375 0.00023397933519327834 2.1060197585584723 0.000288178846119014 9.0718115844032e-05 0.14947208635560266 8.969808525306488e-06 4.154254967247475e-06 0.29666097855399015 1.2362918571542465e-05 5.7257315739358504e-06 1.9243150504637634 1.1761648118747444e-05 5.447260661414614e-06 
