#z II_integral II_yield II_yield_err IIb_integral IIb_yield IIb_yield_err IIn_integral IIn_yield IIn_yield_err Ia_integral Ia_yield Ia_yield_err Ib_integral Ib_yield Ib_yield_err Ic_integral Ic_yield Ic_yield_err Ic-BL_integral Ic-BL_yield Ic-BL_yield_err 
0.6 3.963229859610671 0.000684931514859861 0.00025482126708150163 3.022277445051371 8.772310982114576e-05 3.263642205385703e-05 7.584385801119426 9.492300222595869e-05 3.5315063152478835e-05 7.615599234816901 0.0007728678048015786 0.00023206352412982756 4.402445427429008 0.00012661085099939504 4.710418016688015e-05 5.072521621991887 0.00010130674497024268 3.76900647103406e-05 4.455396250902069 1.3050652066278011e-05 4.855352139037147e-06 
0.7 9.796860194015645 0.0020183879124257764 0.0007578846027100773 6.767450257649478 0.00023416641093942743 8.792716020062811e-05 22.606977999545208 0.00033729771488249155 0.00012665193992937894 22.552354537502467 0.00251421770372342 0.0007550278691180901 10.995014978756652 0.00037695769239721175 0.0001415438673518484 12.663768974669045 0.00030150691137490436 0.0001132128488953755 11.469288291735788 4.004996895704959e-05 1.503836533339359e-05 
0.8 20.253209108096424 0.004880527158184102 0.001850827657685581 13.504495954553802 0.0005465539877620582 0.00020726802744495772 45.56349344824442 0.0007951390144999809 0.00030153818061919843 44.47375052907161 0.005417404949653402 0.001627095203501376 21.39694294938326 0.0008580323743950684 0.0003253890406197218 24.393373474155 0.0006792995373168154 0.00025760872355984837 21.965482715235726 8.971429057611428e-05 3.402208099784323e-05 
0.9 46.277401631790504 0.012796411100477858 0.004904557116626239 31.777686957555762 0.0014757857113531243 0.0005656332276603707 89.65707859895805 0.0017953823950426916 0.0006881269625936971 84.93370201530047 0.011250279116187659 0.0033794728962737836 46.48605023550642 0.0021390499367636095 0.0008198464794383715 51.95002624266841 0.001660051477006359 0.0006362578711786932 47.095603734318004 0.0002207229919818408 8.459782298547349e-05 
1.0 56.05258148087245 0.01744496136678993 0.006763108888396467 34.330366839524345 0.001794463539489365 0.0006956823840795409 124.41264631111989 0.0028040908630658163 0.001087097382512656 114.33230390901943 0.016397612153897484 0.0049264285173858365 54.01710225532373 0.0027975943023122334 0.0010845787786102018 60.713087771256 0.002183600981770398 0.0008465442197330642 55.87225281682629 0.0002947260777788727 0.00011426018747528503 
1.1 61.14212778525756 0.02100518351839396 0.008244519564831599 32.841414658015694 0.0018949143700985366 0.0007437525401421689 151.65260352992672 0.0037730187510776844 0.0014809071715320508 134.7880859635331 0.019237305029725753 0.005782621412597376 54.93771032133902 0.003140765744918022 0.0012327483170929878 62.39761672361536 0.0024772537846317203 0.0009723203454311416 58.937035671927475 0.0003431801887604259 0.000134697979573485 
1.2 62.725902355337716 0.023331369391579128 0.009280462955627348 29.63148451396959 0.0018510942124588465 0.00073630531400788 169.97700180598324 0.004578641471911346 0.0018212352585917535 143.18957525650893 0.020341538044851334 0.006123613412356994 51.628175990564536 0.0031956495943167426 0.0012711258898470868 59.12882523974806 0.00254161127949515 0.0010109706349029227 57.157137464330106 0.00036033941632442003 0.00014333134710293238 
1.3 59.88958775146568 0.02366609921111832 0.009549291763513662 22.245467597225435 0.001476381849226841 0.0005957213694937745 179.45218232334366 0.005135435305156633 0.0020721526443424464 134.00840870808244 0.018952823625424733 0.005718697305225216 40.938380048465895 0.0026920620713326558 0.001086249404066015 48.48523258552108 0.002214121285397882 0.0008933998782586516 49.125936116806585 0.0003290290053915776 0.00013276349190942196 
1.4 53.22148179939084 0.021941280890930417 0.008988714735518863 14.934551293830069 0.001034067753347219 0.0004236279594724645 179.69709840072642 0.005364994003481882 0.0021978844760609127 113.24590750350538 0.01594836060093152 0.0048266198109698545 29.207368729827024 0.002003763712292742 0.0008208846373517248 35.84764022091473 0.001707859555694944 0.0006996611743308693 39.5979792036276 0.00027669163317342745 0.00011335264211164755 
1.5 45.813438283716806 0.01937272690791272 0.008063086068111862 9.857168281277547 0.0007000544840623912 0.0002913683542948819 175.50257604764641 0.00537445618075584 0.0022368922537709555 92.84311093014749 0.013021779520144234 0.003955135844743724 20.215842697330906 0.0014225540552350656 0.0005920785358935164 25.60590307554139 0.0012512800879952084 0.000520792921552983 31.172224726211056 0.00022341568338979373 9.298741951512019e-05 
1.6 38.781480213012195 0.016561932690579772 0.007005794148105374 6.332407644896362 0.0004541897194146705 0.00019212490099146344 167.38540174886472 0.005176752169855979 0.002189796368294456 69.55834799495416 0.00971776916653035 0.0029637606970979503 13.053187452351239 0.0009276459814576719 0.0003923996619130157 17.229122889708137 0.0008502886252783104 0.0003596770489571902 24.77559125376933 0.00017933235424483758 7.585863204534387e-05 
1.7 32.73017947766458 0.013922828078019655 0.005986006550122395 4.305849712292489 0.00030762366519158945 0.00013226028968328928 157.28785813992286 0.004845375435520735 0.0020832297096751036 50.05757857237764 0.0069670369819379106 0.0021345088509996694 8.507661348924072 0.0006022382377669167 0.0002589274259371374 11.994094619737954 0.0005896076514606368 0.00025349700821326713 20.230859277423342 0.00014586174039968907 6.271206744434516e-05 
1.8 28.164128747443748 0.011791134834952498 0.005151483166342847 2.9360777105927047 0.0002064470264622324 9.019559155656206e-05 148.0342358062194 0.00448822491170777 0.0019608812385798085 37.69685868180773 0.0052276200248863825 0.0016094802805719447 5.329210697112011 0.00037127972554359853 0.00016221010809515905 8.17700440146031 0.00039561257057419113 0.00017284099675167334 16.972524332351767 0.00012043527622350488 5.2617522128584476e-05 
