#z Image_ID mu bayes.sfh.sfr bayes.sfh.sfr_err bayes.stellar.m_star bayes.stellar.m_star_err Av Cluster total_rel_err_best cc_rate ia_rate lsst_II lsst_IIb lsst_IIn lsst_Ia lsst_Ib lsst_Ic lsst_Ic-BL roman_wide_IIP roman_wide_IIn roman_wide_IIL roman_wide_IIb roman_wide_Ib roman_wide_Ic roman_wide_Ic-BL roman_wide_Ia roman_deep_IIP roman_deep_IIn roman_deep_IIL roman_deep_IIb roman_deep_Ib roman_deep_Ic roman_deep_Ic-BL roman_deep_Ia cc_rate_err ia_rate_err lsst_II_err lsst_IIb_err lsst_IIn_err lsst_Ia_err lsst_Ib_err lsst_Ic_err lsst_Ic-BL_err roman_deep_IIL_err roman_deep_IIP_err roman_deep_IIb_err roman_deep_IIn_err roman_deep_Ia_err roman_deep_Ib_err roman_deep_Ic_err roman_deep_Ic-BL_err roman_wide_IIL_err roman_wide_IIP_err roman_wide_IIb_err roman_wide_IIn_err roman_wide_Ia_err roman_wide_Ib_err roman_wide_Ic_err roman_wide_Ic-BL_err
0.8041 1.1 14.142713 6.096798834076563 1.9158197703348703 423094235.59736234 186161970.95090517 3.6400371259651996 A370 0.24901921358797607 0.619086606218167 0.3337622026135337 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3598094470769278 0.03896520071002491 0.0755400739114589 0.11023994041711253 0.10763915156613867 0.07638468262284905 0.009129224887379925 0.5509957449307483 0.579461439765045 0.04803528352114191 0.08074015740787684 0.11140097667669081 0.11037894936773038 0.07665204817203498 0.011242300398565129 0.5509957449307483 0.12776902935999812 0.046351339913648856 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01666340611921182 0.11959106361967714 0.022991281860684668 0.009913671994974123 0.07651972231808275 0.02278035266930224 0.01581968935368211 0.0023202211052067096 0.015590196629206918 0.07425859862872869 0.0227516635674635 0.008041759946883659 0.07651972231808275 0.02221490463305662 0.01576450961572514 0.0018841179746967723
0.8041 1.2 5.771763 0.371857596568597 0.37491743656696264 257127700.032867 79683879.12278749 0.9052158816135479 A370 0.24901921358797607 0.619086606218167 0.3337622026135337 0.03277506221779108 0.0023880827811204237 0.0195417330158009 0.25688401665502575 0.009423416158046616 0.008867883929230979 0.0010377955898277962 0.515314944342582 0.04750626101878905 0.07947444824342065 0.09425444713060357 0.10650166502168447 0.07414688269958673 0.01104015311719249 0.5509957449307483 0.5691500403566085 0.048035283521141926 0.08074015740787686 0.11140097667669084 0.11037894936773039 0.07665204817203498 0.011242300398565134 0.5509957449307483 0.12776902935999812 0.046351339913648856 0.006764219811444255 0.0004928599906869178 0.00403308395685308 0.035674855574187536 0.0019448340889233198 0.0018301816106738433 0.00021418349848721562 0.016663406119211827 0.11746296477126673 0.02299128186068467 0.009913671994974125 0.07651972231808277 0.02278035266930225 0.015819689353682113 0.0023202211052067104 0.016402185104623063 0.10635230934094961 0.019452527484493144 0.009804490676954453 0.07651972231808277 0.021980146603670737 0.015302665471100978 0.0022785013172653716
0.8041 1.3 1.697021 68.03149518880956 5.967734287666817 3795077450.950762 945047202.3412195 3.6359670287538566 A370 0.24901921358797607 0.619086606218167 0.3337622026135337 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00381654933582854 0.0 0.0 0.0 0.04791532847305921 0.0007084824106368253 0.5377410545053778 0.2502789748432174 0.03028025884700811 0.06382652942426437 0.05086978641975517 0.08402463131397794 0.06452841921648349 0.009716598587515283 0.5509957449307483 0.12776902935999812 0.046351339913648856 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.013172718695648475 0.051653357323101605 0.010498665565237684 0.006249334491801819 0.07651972231808275 0.017341266112831027 0.01331757690541877 0.002005341995349285 0.0007398100085218529 0.03470410459825844 0.006276518524810589 0.0007876713843353836 0.07467897265695973 0.003588502136166934 0.009888915297112437 0.00014621881497109735
3.4809 12.1 4.854 1.710642559280589 0.8262248808682143 2594528810.2603827 369461179.263968 0.16375639809189266 A370 0.4829909535371804 0.01556684728945336 0.009556986114870613 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00044830370068325897 0.0002725123002222516 0.00023427294377599322 1.3738666093758122e-06 1.1052590973293451e-05 1.6574357697092802e-05 1.4141478962620366e-05 0.0006019497718713498 0.0027975568062027127 0.0004149142344859285 0.000676479177384207 0.00044049407847910536 0.0006180087448673825 0.0004715978532927508 7.831455343586853e-05 0.006352247366446098 0.008061454276244759 0.0041387910517975655 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00035032179964977045 0.0014487439787297118 0.00022811445417221505 0.0002148676650883279 0.002750932589317433 0.00032004227615460627 0.00024422186846211394 4.055600854487155e-05 0.00012132068808119898 0.00023215874850766367 7.114711570817658e-07 0.0001411233377643746 0.0002606830542085033 5.7236995461249575e-06 8.583204052098781e-06 7.32331241746539e-06
3.4809 12.2 3.580019 5.275258244149544 6.519680624141621 940380129.1585549 571429054.4440793 0.6452613398408436 A370 0.4829909535371804 0.01556684728945336 0.009556986114870613 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.427577886116198e-05 7.944478260216177e-06 0.0 0.0 0.0 2.521233553789063e-06 0.0 0.00047618034644460384 0.0003069341380626174 0.00033086429831625554 0.00010519005181118098 0.0002484990805736332 0.00020938783045749436 3.0089691606523078e-05 0.005847673534201169 0.008061454276244759 0.0041387910517975655 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00017134152875806631 0.00024659496034950575 5.44737657679836e-05 0.00015894904560968907 0.002532419594031493 0.0001286878414417562 0.00010843367252525122 1.558226072125934e-05 4.11413095102073e-06 0.0 0.0 3.846448699521807e-05 0.0 0.0 0.0 1.3056470996137288e-06
3.482659 12.3 5.882 1.2741828532915427 0.8167328441574329 923730710.1742268 251080349.75684646 0.29485553898233 A370 0.4829909535371804 0.01556684728945336 0.009556986114870613 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0004727133088025446 0.00024000606095868219 0.00020858447354723107 5.363883186099319e-06 1.2379919829539611e-05 1.0978643832905659e-05 1.3565531271292912e-05 0.0005483437109832748 0.0027515878581325626 0.0004037672079115596 0.0006766379611472638 0.0004705437289979783 0.0006406281123419322 0.0004821518188053723 7.397675267119796e-05 0.006349754738049076 0.008061454276244759 0.0041387910517975655 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0003504040274780449 0.0014249384793820273 0.00024367597919848998 0.00020909506108094856 0.0027498531205412875 0.00033175595158695917 0.000249687349611319 3.830963316303408e-05 0.000108017645767927 0.00024479951873529937 2.777742868792294e-06 0.00012428964262730752 0.00023746817428098495 6.411070642224687e-06 5.6854052479918255e-06 7.025051896705309e-06
3.1279 14.1 13.138559 1.302766298950095 0.4776422119559473 2578653601.9802847 825207772.8566033 0.9749395429390431 A370 0.3666369112717156 0.011855173320445864 0.007559152117399276 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.340636733084014e-05 0.00015672821441098855 7.744237509865965e-05 1.0262002192248007e-06 2.9923768994169533e-06 2.7022804735847976e-06 3.085825608342955e-06 0.00022700222934801955 0.0021717172569101187 0.00035517155673022734 0.0005447159586250838 0.0004375638848032502 0.0005585859979244211 0.00044254874575692455 6.382717694011795e-05 0.005454006057120397 0.004878253165772936 0.002465469376940767 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0002241436947216152 0.0008936340530268237 0.0001800519780329185 0.00014614858207290815 0.0017788615319076452 0.00022985103963277692 0.00018210318496772227 2.6264072194835665e-05 3.186655321508227e-05 1.3746295628389475e-05 4.2226834925446625e-07 6.449166852733876e-05 7.403833608092281e-05 1.2313250669723278e-06 1.1119540742889494e-06 1.2697780231488064e-06
3.128055 14.2 21.270153 0.0 0.0 0.0 0.0 0.10064494680163975 A370 0.3666369112717156 0.011855173320445864 0.007559152117399276 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0030105196305062567 0.0003781760731668166 0.0005863815732929276 0.00014620380014132887 0.00031178628709107686 0.00026933486016334564 4.381438236015052e-05 0.0051227986153458225 0.004429485329196438 0.00040152174337827653 0.0006740551229691223 0.0008712926309871386 0.0009132820312674907 0.0006337478771134441 9.234101565884883e-05 0.005453801270377282 0.004878253165772936 0.002465469376940767 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0002773651172065631 0.0018226769230468435 0.0003585258452609266 0.00016522109486022092 0.001778794739304968 0.00037580394987482286 0.00026077919776159496 3.7997154473615576e-05 0.0002412885656706331 0.0012387905702576762 6.01610057996729e-05 0.00015561464824507667 0.001670835950145567 0.00012829609495657992 0.00011082787224872376 1.802906154785358e-05
3.1289 14.3 5.10374 5.415482031392457 3.1786579829425823 1439601826.0814474 286203392.0445006 2.068489335453358 A370 0.3666369112717156 0.011855173320445864 0.007559152117399276 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.233577501470263e-05 0.0 0.0 4.825954731632166e-06 2.0381793803128766e-05 4.123716143076578e-06 0.0 0.004878253165772936 0.002465469376940767 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.1065816576874565e-06 0.0 0.0 2.9765252175228487e-05 0.0001761712369540375 1.9858190438143754e-06 8.38684913806935e-06 1.6968567886745761e-06 0.0 0.0 0.0 5.583897870691759e-09 0.0 0.0 0.0 0.0
3.1286 14.4 7.659657 2.4725434812015883 3.7298949108913386 389168584.68012136 182235288.73094538 0.5179836279133033 A370 0.3666369112717156 0.011855173320445864 0.007559152117399276 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00014053104499440718 0.0001902386477475412 0.00016729058173473694 0.0 1.5025630877455524e-05 8.466901676142727e-06 7.924231088299642e-06 0.0008348885715105431 0.0023811440203574757 0.0003718756479319581 0.0005965707487748354 0.0005116058493209407 0.0005984327736314202 0.00047675790025411373 6.378136879434659e-05 0.005453081335849265 0.004878253165772936 0.002465469376940767 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00024548128189735494 0.0009798105047892536 0.00021051930550636334 0.0001530221033267618 0.0017785599277143746 0.0002462474814632201 0.00019617981731324187 2.6245222724980847e-05 6.88379484544545e-05 5.782673914611e-05 0.0 7.828078599460769e-05 0.0002723046413471641 6.182856160294946e-06 3.484022442311964e-06 3.2607203916745613e-06
