#z Image_ID mu bayes.sfh.sfr bayes.sfh.sfr_err bayes.stellar.m_star bayes.stellar.m_star_err Av Cluster total_rel_err_best cc_rate ia_rate lsst_II lsst_IIb lsst_IIn lsst_Ia lsst_Ib lsst_Ic lsst_Ic-BL roman_wide_IIP roman_wide_IIn roman_wide_IIL roman_wide_IIb roman_wide_Ib roman_wide_Ic roman_wide_Ic-BL roman_wide_Ia roman_deep_IIP roman_deep_IIn roman_deep_IIL roman_deep_IIb roman_deep_Ib roman_deep_Ic roman_deep_Ic-BL roman_deep_Ia cc_rate_err ia_rate_err lsst_II_err lsst_IIb_err lsst_IIn_err lsst_Ia_err lsst_Ib_err lsst_Ic_err lsst_Ic-BL_err roman_deep_IIL_err roman_deep_IIP_err roman_deep_IIb_err roman_deep_IIn_err roman_deep_Ia_err roman_deep_Ib_err roman_deep_Ic_err roman_deep_Ic-BL_err roman_wide_IIL_err roman_wide_IIP_err roman_wide_IIb_err roman_wide_IIn_err roman_wide_Ia_err roman_wide_Ib_err roman_wide_Ic_err roman_wide_Ic-BL_err
2.096994 27.3 4.603608 1.9287033062155101 2.0334239174809587 430176831.08731735 144422131.2019331 0.6082139165146141 MACS0416 0.348979703424223 0.026434522061145223 0.014207223226972139 0.0 0.0 4.614191461072131e-05 0.0 0.0 0.0 7.133647388171003e-07 0.0012334400734117764 0.0007725935005454422 0.0007013159858869488 1.7871132199325877e-06 0.00043997233068845905 0.0005179616751615304 7.7733007856543e-05 0.012309638628895586 0.0086072862402917 0.001122044731764216 0.0018307045964136934 0.0019270594713870545 0.0023503392180677122 0.001703911154129743 0.00024258816622221854 0.013662826046665992 0.00632825634958815 0.0026218164631548043 0.0 0.0 1.1046080706208203e-05 0.0 0.0 0.0 1.707749785507577e-07 0.00043825902960067606 0.0020605295483253723 0.00046132577345757355 0.0002686103679833739 0.0025213528139941435 0.0005626562510197576 0.000407905486443604 5.807406313909321e-05 0.00016789058377870611 0.000295277703843093 4.278235314908269e-07 0.00018495396717096603 0.0022716341326610504 0.00010532657594043583 0.00012399672867557287 1.860878738049114e-05
1.8178 31.1 3.52349 0.9105774929655245 0.9478609646307201 387388436.4309086 119798310.76851445 0.4015249377123436 MACS0416 0.42421519010706976 0.07110675879218095 0.03926576864130471 3.912547729695553e-05 0.0 0.0002790844517717257 0.0 0.0 0.0 4.6111036727089085e-06 0.00638485926640718 0.002520188174408314 0.0031233922995127688 0.0007975452783056297 0.00246592662287859 0.002515374148169564 0.00034636381452315463 0.04142625959862347 0.03100545993894086 0.003159421453202007 0.005577117707721482 0.006073775793287966 0.00739469479259146 0.00533255992317546 0.0007354595925195875 0.041502631783755635 0.03295993437985141 0.016700233885811946 1.8135732610974027e-05 0.0 0.0001293633034760738 0.0 0.0 0.0 2.1373731140715368e-06 0.0025851471336564525 0.014371881693994141 0.0028153617881780703 0.0014644785607536895 0.01765160040535556 0.0034276439998506066 0.0024717878880989815 0.00034090570742121093 0.0014477780591202298 0.0029595575163314544 0.0003696841268597446 0.0011681763908849346 0.01761911833768668 0.0011430246724245894 0.0011659449575918519 0.00016054913473982648
1.801 31.3 5.367469 7.813929537602302 3.314787604277208 2433031111.1705527 525342261.26255774 2.9938054349813763 MACS0416 0.42421519010706976 0.07110675879218095 0.03926576864130471 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0018018151528390776 0.002480805215894871 0.0032900641137103177 0.002518873743121544 0.0028010985687546303 0.0032474573320580465 0.0003544057899736184 0.041751558671998076 0.03295993437985141 0.016700233885811946 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0015250350196712996 0.0008351907780773201 0.001167567115906091 0.0011499213086629866 0.017757472196433734 0.0012983860688612974 0.0015052856069396661 0.00016427681109062659 0.0005790619698437327 0.0 0.0 0.0004642071805610232 0.00931999008639221 0.0005220540768105542 0.0006456546438420288 5.574931670636309e-05
1.99008 4.1 2.830659 13.78414629204417 6.2700282039681055 1001252232.6074469 319713457.5726324 1.2278771628936116 MACS0416 0.3720922863410483 0.15319734422169812 0.08263095915127347 0.0 0.0 6.682623294872866e-06 0.0 0.0 0.0 0.0 0.0 0.0011401554735334211 0.00021934344396492463 0.0 7.033471184773323e-05 0.00040329349570503604 7.493587980786739e-05 0.006739270280169605 0.019426217775963626 0.005049914823069945 0.007779615722834046 0.0040481075005180745 0.00865188011641982 0.0072093505798198326 0.001032473606788363 0.08230603575906775 0.0637845446990466 0.031844928343085374 0.0 0.0 2.7823464331200633e-06 0.0 0.0 0.0 0.0 0.0032390851769363237 0.008088211074150375 0.0016854515012980872 0.0021025594105100764 0.0317197069702723 0.003602257185463731 0.0030016521934228503 0.0004298759828856792 9.132483188335834e-05 0.0 0.0 0.00047470991181291524 0.002597229674700908 2.9284238539109678e-05 0.0001679134330579944 3.11999597607275e-05
1.99061 4.3 2.855318 16.834872991395397 6.2641263816294765 1023130800.9955608 343264422.0122302 1.249104359310334 MACS0416 0.3720922863410483 0.15319734422169812 0.08263095915127347 0.0 0.0 6.146119863943686e-06 0.0 0.0 0.0 0.0 0.0 0.0011074120260591198 0.0002022095083835241 0.0 6.294203220064288e-05 0.00037851187607541777 7.059327138973106e-05 0.006489631784683703 0.018762211646417018 0.005009612132323681 0.007696293701467981 0.003926253136939522 0.00861583963082483 0.007199403432084499 0.0010287145220224288 0.08229144937068801 0.0637845446990466 0.031844928343085374 0.0 0.0 2.5589703214443147e-06 0.0 0.0 0.0 0.0 0.0032043936016793294 0.007811748522755127 0.001634716776489788 0.002085779166750258 0.03171408556036119 0.0035872515339226544 0.002997510644543033 0.00042831086756662227 8.419102492662102e-05 0.0 0.0 0.0004610769999655462 0.002501022150522584 2.6206256294762254e-05 0.00015759547139220537 2.9391891205986572e-05
2.543753 45.1 6.750634 0.42310949295200667 0.15800966944939726 725808183.5907165 121405827.2004179 0.30947919808507085 MACS0416 0.3734486511918566 0.003850296385863261 0.0024030009391590662 1.1651321113793371e-06 0.0 1.2412013416696167e-05 0.0 0.0 0.0 2.7577871824014766e-07 0.00044665494583052945 0.00010183854185897743 0.00014658449823459868 2.670178140453015e-05 7.871878117979053e-05 6.533143859075622e-05 1.1458867614273632e-05 0.0018351705937989847 0.0013010588214703751 0.000141562373417861 0.000245785582498679 0.000274982215689074 0.000312720834096568 0.00022603159824154933 3.3869893772565585e-05 0.0020195852741240017 0.0016077606867482116 0.0008060492603180757 4.865219234606121e-07 0.0 5.182860022938541e-06 0.0 0.0 0.0 1.1515637680679777e-07 0.00010263220212391178 0.0005432805723702841 0.00011482378280358994 5.911192175741503e-05 0.000677438443668112 0.00013058222344481803 9.438356978177189e-05 1.4142984906773594e-05 6.120900053658104e-05 0.0001865088269787759 1.1149810327841248e-05 4.252451956628172e-05 0.0006155794097220856 3.2870446585432516e-05 2.7280320278869333e-05 4.7848568054458574e-06
2.5437 45.2 0.022127 309782.4942649798 81877.37536858582 7126563595562.5625 5733638292362.405 2.511208497905382 MACS0416 0.3734486511918566 0.003850296385863261 0.0024030009391590662 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.394709931797548e-05 0.0 0.0 1.8764004280335904e-05 0.0 0.0 0.0003653841924077364 0.0016077606867482116 0.0008060492603180757 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.508651032674783e-07 0.0 0.0 5.823862822598333e-06 0.00012256243983210435 7.835248350922825e-06 2.5173165351126113e-05 6.600807491579115e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.119755 48.1 2.746108 2.4108126735355553 1.1790690093935496 251329753.79997727 129457691.01617904 0.30213524825591065 MACS0416 0.3580852055832854 0.26466225689727396 0.14223274638407016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0002404570583880764 0.0016932979713688999 0.000549744611315421 0.0 0.0 0.0 5.3556367788559557e-05 0.0 0.01012179460043427 0.004307686567532515 0.004688035663007998 0.0009183013692526171 0.001767392387671094 0.0016469999131931846 0.0003441149747728109 0.05963924652393951 0.0865435584628526 0.0410916029236202 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0015329699566302213 0.00330978860764295 0.00030028107962246444 0.0014085972388635476 0.017230014178367087 0.0005779306359069646 0.0005385627514355851 0.00011252429714129197 0.00017976441169501855 7.862854996544237e-05 0.0 0.0005537020416064602 0.0 0.0 0.0 1.7512730002020094e-05
4.118465 48.2 3.218962 29.083764494205926 7.80547573089198 652308266.8353071 233581939.83339754 0.682693326443975 MACS0416 0.3580852055832854 0.26466225689727396 0.14223274638407016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.000525695800579967 0.0 0.0 0.0 0.0 1.9672927857245406e-05 0.0 0.001390557148497904 0.0029732706102848783 0.002528712948294899 0.00012515386824964766 0.0004945633357787054 0.0007180955214243049 0.00016362134498507894 0.03858673866324205 0.0865435584628526 0.0410916029236202 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0008268795839728445 0.0004547069358804577 4.092484225251499e-05 0.0009722482604950581 0.011147861400256483 0.00016172034299609514 0.0002348145234944419 5.3503561865955684e-05 0.0 0.0 0.0 0.0001719005414089971 0.0 0.0 0.0 6.432973111121898e-06
4.118292 48.3 3.548445 4.994471587989079 3.3256771421232183 351498706.3912391 167197326.0111868 0.6486481402335477 MACS0416 0.3580852055832854 0.26466225689727396 0.14223274638407016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0006362852906928892 1.3228758820055054e-05 0.0 0.0 0.0 2.2702345366503137e-05 0.0 0.002469971323115934 0.003222951875809838 0.0030988319171215374 0.0002408200699768412 0.0007725891619951896 0.0009710433019772314 0.00019599307870677937 0.048300794173655945 0.0865435584628526 0.0410916029236202 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001013306333626764 0.0008076712943871784 7.874725338399271e-05 0.0010538930913574554 0.013954290453760568 0.00025263373815651035 0.0003175274924344286 6.408899653552883e-05 4.3257541734739275e-06 0.0 0.0 0.00020806288701568317 0.0 0.0 0.0 7.423581195532653e-06
2.0961 5.1 12.733934 201.8667279067358 10.093336395336792 12179326260.621792 3972536943.511365 3.3306295160368937 MACS0416 0.32617050060932967 1.8369872239512959 0.9907851982223205 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05904884511430433 0.08923995817513934 0.0 0.07573692342558476 0.05733687319557299 0.014678984321099804 0.953095083313909 0.3552524641966359 0.11779948638312954 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.017257994303483255 0.010839126103811828 0.002211992425978558 0.011419375954994817 0.11331831711869353 0.014646660753436062 0.01108830003087566 0.0028387488404833607 0.013538291552879255 0.0 0.0 0.012745289133411037 0.21976848677858069 0.005506468595372913 0.005091279944563701 0.0011710667031012624
2.098191 5.2 20.788808 3.6962757037934297 2.7013002695625157 765250385.0940552 605596776.490467 1.1210292421291332 MACS0416 0.32617050060932967 1.8369872239512959 0.9907851982223205 0.0 0.0 0.0037143523053221887 0.0 0.0 0.0 6.057222812023351e-05 0.2380413317058106 0.06606176623566742 0.08663133007610413 0.038440812704086565 0.08120640989486694 0.05536516611917065 0.00950498710217299 0.9446421234501232 0.8764583663020227 0.08238354405465417 0.1392917657379195 0.18661229396816376 0.18821378394204774 0.1312882958304371 0.0188878587038192 0.9524518299382424 0.3552524641966359 0.11779948638312954 0.0 0.0 0.0007183135473974031 0.0 0.0 0.0 1.1713980925413465e-05 0.026937445386396665 0.16949709303084762 0.0360886980688848 0.01593204168928067 0.11324183745649861 0.03639840803974935 0.02538966521150736 0.0036526973407560023 0.01675351525851662 0.04603448982472624 0.007434016557542572 0.012775595245525344 0.11231330177111085 0.015704397312933313 0.010706994277393484 0.0018381565457712306
2.09613 5.3 12.50313 10.380546512283104 7.1373386818332545 472329963.3568114 71759611.50831898 1.2326624230443906 MACS0416 0.32617050060932967 1.8369872239512959 0.9907851982223205 0.0 0.0 0.001180118956758019 0.0 0.0 0.0 1.7611271891635106e-05 0.06553047844612087 0.05033338739883237 0.053742524296550555 0.0071433010893979946 0.03608840517456631 0.026179479206374243 0.0054274845966414045 0.8292546502836874 0.7457985867652516 0.0789227296112041 0.13573003798373956 0.1647338140523049 0.17758143048965072 0.12768946787627591 0.01808251350519301 0.9530858482842107 0.3552524641966359 0.11779948638312954 0.0 0.0 0.00022822160217950694 0.0 0.0 0.0 3.4058199510407695e-06 0.026248647693646068 0.14422897573170532 0.031857648553871125 0.015262759484629069 0.11331721911908962 0.03434223164672627 0.024693692761472843 0.0034969527266342504 0.010393193779230855 0.01267285022151368 0.0013814332954633728 0.009733905424958571 0.09859429880412944 0.006979087660509076 0.005062813926078573 0.0010496138743952767
4.30082 74.1 6.223178 10.468579337761266 2.839907258950526 243466363.53293833 96657309.55379461 1.3557951933818069 MACS0416 0.39700477779025084 0.09526407197362753 0.051200122493681326 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.873986789941875e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.461745047188046e-05 0.0007507433103256983 0.00017739232125194829 0.0 8.059366992259954e-05 2.6955786764312508e-05 2.264597593945132e-05 0.002100402558837187 0.031378131686612784 0.014928203168100814 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.842957897053241e-05 1.798992545445838e-05 0.0 0.0002472802386692516 0.0006124054905726045 2.6545986703558256e-05 8.878711662052463e-06 7.4591438354292096e-06 0.0 0.0 0.0 2.9229185810695037e-06 0.0 0.0 0.0 0.0
4.29547 74.2 2.031738 1.561088797445741 2.757531956574559 612898222.545319 419839373.09584814 0.9874465688672525 MACS0416 0.39700477779025084 0.09526407197362753 0.051200122493681326 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.6191787583364066e-06 0.0 0.0 0.0 0.0 4.6519652382392035e-08 0.0 2.9061405125810665e-08 0.00035114079624427516 1.1383342059412165e-05 0.0 2.049537866525675e-07 2.3820105581863555e-06 4.779776258845083e-06 8.598091726714241e-05 0.031378131686612784 0.014928203168100814 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.749451380504449e-06 9.57226137980051e-09 0.0 0.00011565894588408049 2.506909239722957e-05 6.750778939025988e-08 7.845879293755679e-07 1.574365296122407e-06 0.0 0.0 0.0 1.1920870620343608e-06 0.0 0.0 0.0 1.5322668328456968e-08
4.29547 74.3 4.359195 6.489860704346359 18.101826761795564 2025525053.8124566 1376443960.9243803 0.944268901754216 MACS0416 0.39700477779025084 0.09526407197362753 0.051200122493681326 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.5494659636400936e-05 4.085804235288588e-08 0.0 0.0 0.0 1.3298806629029017e-06 0.0 0.00018676748841063497 0.0009214975226579893 0.00039734566214470827 1.6325413659388495e-05 7.50526860501836e-05 9.213884840829128e-05 3.0734875843011304e-05 0.003587466007102699 0.031378131686612784 0.014928203168100814 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00013087792967040696 6.15175766132399e-05 5.37727360409842e-06 0.00030352335372410387 0.0010459822907512323 2.4720894430889102e-05 3.034874385391156e-05 1.0123470072124183e-05 1.3457844146752116e-08 0.0 0.0 1.8278861084762393e-05 0.0 0.0 0.0 4.380368139165758e-07
1.827 81.1,81.2 29.222365 9.742727178212666 2.865791168992752 292761347.9553989 56668058.65466915 2.2681316256699215 MACS0416 0.29414671237037454 0.08865881732173526 0.047680935417825025 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001704174187317744 0.0016040239306490392 0.0 0.00029099481011955476 0.00010083549978600562 0.00015305667291243602 0.04580675261961151 0.04311284663077177 0.004368135208983784 0.007318016181228889 0.010147629691301818 0.009928307448181474 0.006998129543479629 0.0009876881339144653 0.050216011405263286 0.030893680466917785 0.014907921669402475 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.002550005294275386 0.015022922119487475 0.003536000576705527 0.0015221021152687414 0.015700538548990457 0.0034595764656815873 0.002438538935138205 0.0003441656738933203 0.0005589314663981244 0.002404334887609655 0.00025710236300403785 0.0005938294057308232 0.01432193965992488 0.00010139883378707117 3.513671628176692e-05 5.333348773565393e-05
