#bayes.sfh.sfr bayes.sfh.sfr_err bayes.stellar.m_star bayes.stellar.m_star_err Cluster Image_ID z mu Av total_rel_err_best cc_rate ia_rate lsst_II lsst_IIb lsst_IIn lsst_Ia lsst_Ib lsst_Ic lsst_Ic-BL roman_wide_IIP roman_wide_IIn roman_wide_IIL roman_wide_IIb roman_wide_Ib roman_wide_Ic roman_wide_Ic-BL roman_wide_Ia roman_deep_IIP roman_deep_IIn roman_deep_IIL roman_deep_IIb roman_deep_Ib roman_deep_Ic roman_deep_Ic-BL roman_deep_Ia cc_rate_err ia_rate_err lsst_II_err lsst_IIb_err lsst_IIn_err lsst_Ia_err lsst_Ib_err lsst_Ic_err lsst_Ic-BL_err roman_deep_IIL_err roman_deep_IIP_err roman_deep_IIb_err roman_deep_IIn_err roman_deep_Ia_err roman_deep_Ib_err roman_deep_Ic_err roman_deep_Ic-BL_err roman_wide_IIL_err roman_wide_IIP_err roman_wide_IIb_err roman_wide_IIn_err roman_wide_Ia_err roman_wide_Ib_err roman_wide_Ic_err roman_wide_Ic-BL_err
909.6809166064008 155.38446612153462 14902726824.983765 3369034915.8041744 Abell_2537 3.2 3.2300000190734863 15.303028733639257 2.841945507313197 0.16001008907967715 1.3201487363423472 0.7093632286914858 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0030098244902132293 0.0 0.0 0.0 0.0 0.0 0.4111840304564074 0.28390552243749845 0.10770429806929174 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.005755251441080552 0.030167707203132173 0.005142450581390769 0.0006472799396124785 0.06243104461349307 0.005003147810063045 0.0035161403782882736 0.0005292903884221407 0.0 0.0 0.0 0.0012685729977853378 0.0 0.0 0.0 0.0
0 0 0 0 Abell_2537 3.3 3.2300000190734863 18.613001441803974 1.602572866681306 0.16001008907967715 1.3201487363423472 0.7093632286914858 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0039351948133261845 1.573828898761989e-05 0.0 0.0 0.0 2.466040776781364e-07 0.0 0.10729118156142681 0.03344783447101612 0.0443163920447933 0.013805230397755516 0.03763914484733025 0.03284470386234858 0.004403533681312376 0.4967820778730378 0.28390552243749845 0.10770429806929174 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.009530493110103093 0.02307358111672214 0.0029688936106578388 0.007193147755613385 0.07542759876265061 0.008094512980097144 0.007063441074966001 0.0009470050577997192 3.3846088961780766e-06 0.0 0.0 0.0008462861105076125 0.0 0.0 0.0 5.3033614759506055e-08
0.3983245357495914 0.27545715255233716 63040127.11225172 14802894.14914212 Abell_2537 4.1 4.239999771118164 44.73179863232359 0.007135251713108501 0.1508517970982169 0.010225712623641355 0.005510913323144722 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0024418576420529334 0.0002636279908133883 0.0004245781333972976 5.7738768706838657e-05 4.6427888284946854e-05 5.8954700150620124e-05 1.6628372742303495e-05 0.0 0.003078707279283423 0.00027308488836127884 0.0004591125576082561 0.0005709768675708087 0.0006121754793167156 0.00041618407038904154 6.055712948163652e-05 0.003132304764660585 0.0024553516334735507 0.0010193223567922466 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00011024002040360764 0.0007392451974152594 0.00013710037002451615 6.557190206622857e-05 0.0005793646329903571 0.0001469927934056784 9.99322271870687e-05 1.4540702664325184e-05 0.00010194777144079153 0.0005863277573694922 1.3863970686143162e-05 6.330115481403987e-05 0.0 1.1148053493662307e-05 1.4155934617319776e-05 3.9927292774127466e-06
1.1237046839166325 0.16951287097650777 58443059.2951849 8005216.632635421 Abell_2537 4.2 4.239999771118164 58.72814194722696 0.014159199803925571 0.1508517970982169 0.010225712623641355 0.005510913323144722 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0025088078575597472 0.00026537847828854037 0.0004338671353662909 8.297192450229605e-05 7.158759320319016e-05 8.873107328419371e-05 1.8652635414615605e-05 0.0 0.0031099051732173446 0.0002731121511623383 0.0004591187407379485 0.0005930522800194401 0.0006192871921119704 0.000424236738396189 6.167774816866053e-05 0.003132304764660586 0.0024553516334735507 0.0010193223567922466 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00011024150506860352 0.0007467362938943926 0.00014240101771630003 6.557844828609393e-05 0.0005793646329903571 0.00014870042555527085 0.00010186579722496097 1.480978052960022e-05 0.00010417820436975692 0.0006024035387899488 1.9922841356616433e-05 6.372147390960613e-05 0.0 1.71892874733752e-05 2.1305701983498992e-05 4.478786028856166e-06
0.7862458003930568 0.8284403555102919 1731557091.142273 181122147.63868743 Abell_S295 1-3.2 0.9300000071525574 6.125640095289702 0.09444031256104422 0.242735781191798 0.13875997624442563 0.07581913168698563 0.027174328640393493 0.0017842168379904252 0.005927991573806184 0.06337286239130324 0.003810348385084917 0.002931558444283423 0.00040276011755458195 0.12030555747496903 0.01006413521091489 0.016886762539996162 0.023330440080041856 0.02301018783972426 0.016048030408166825 0.002352420255949188 0.11700197547672916 0.12147115705861912 0.01006413521091489 0.016916312375793115 0.023340228467866448 0.02312609793146401 0.01605979023018333 0.002355435900426889 0.11700197547672916 0.04250221158293531 0.01979163458426223 0.008323502905936978 0.0005465060142740641 0.0018157451374015332 0.01654269189187643 0.0011671105577468772 0.0008979370034425192 0.00012336551357805832 0.005181470242777369 0.03720664242140788 0.007149117170414345 0.0030826468532979285 0.03054190008179318 0.007083528939493113 0.004919117319092439 0.0007214705401335579 0.005172419121501083 0.03684961900971449 0.007146118985046801 0.0030826468532979285 0.03054190008179318 0.007048025652615619 0.004915515282993478 0.0007205468475593793
15.24834903784897 3.701319915587471 3019717558.5464883 730115769.6755356 Abell_S295 1-3.3 0.9300000071525574 3.347202980041547 0.3034693683058141 0.242735781191798 0.13875997624442563 0.07581913168698563 0.006828188643439875 0.00032753732567004993 0.0036867776214990333 0.03541053704421845 0.0010616627709044253 0.0010247335098491966 0.0001442371297197229 0.1071432818283298 0.010046740956946337 0.016728528324419473 0.020434057205687674 0.020497952761722265 0.01589939809213446 0.002301616336342751 0.11700197547672916 0.11800910556394632 0.01006413521091489 0.016916312375793115 0.023340228467866448 0.02312609793146401 0.01605979023018333 0.002355435900426889 0.11700197547672916 0.04250221158293531 0.01979163458426223 0.0020914757000279915 0.00010032475569479276 0.0011292608053792297 0.009243477127976008 0.0003251875428345497 0.0003138761019605186 4.417986491050026e-05 0.005181470242777369 0.03614621527865307 0.007149117170414345 0.0030826468532979285 0.03054190008179318 0.007083528939493113 0.004919117319092439 0.0007214705401335579 0.005123951946079738 0.03281801105194901 0.006258956266496415 0.0030773189894389976 0.03054190008179318 0.006278527489519743 0.0048699891715379565 0.0007049855956854842
0 0 0 0 Abell_S295 1-3.1 0.9300000071525574 7.393078984621098 0.09444031256104422 0.242735781191798 0.13875997624442563 0.07581913168698563 0.03207282380714252 0.002041885598674152 0.006395503353015627 0.065327831415559 0.004416271127516625 0.003082731675986155 0.0004982155530589682 0.1215419707861315 0.01006413521091489 0.016916312375793115 0.023340228467866448 0.02308278109032727 0.01605554801817742 0.0023545494911967955 0.11700197547672916 0.12205440574939333 0.01006413521091489 0.016916312375793115 0.023340228467866448 0.02312609793146401 0.01605979023018333 0.002355435900426889 0.11700197547672916 0.04250221158293531 0.01979163458426223 0.009823913064903959 0.0006254300129752559 0.0019589440993448017 0.017053012066886603 0.0013527048285067746 0.000944241397932957 0.00015260353470168648 0.005181470242777369 0.03738529162510254 0.007149117170414345 0.0030826468532979285 0.03054190008179318 0.007083528939493113 0.004919117319092439 0.0007214705401335579 0.005181470242777369 0.03722833268189341 0.007149117170414345 0.0030826468532979285 0.03054190008179318 0.007070260981419564 0.004917817928611589 0.0007211990327892487
6.131584844581266 2.6811110138631933 1559096692.068829 390109279.66580874 Abell_S295 5.1 1.5199999809265137 6.4801722842854925 0.1392706830492541 0.14648523022706766 0.3145256644429511 0.17030158123004616 0.007231861675066057 7.343608719494386e-05 0.005896930448030618 0.007499085594253134 0.0001494875273086481 0.0002898832617225666 0.00010359749468118246 0.16381052065674281 0.016863744204407373 0.02813980124952847 0.03190608740845851 0.03521721692667614 0.02360479130832729 0.0036720696316909275 0.2012750029023764 0.20074159903782746 0.017395842814510266 0.029364916069199616 0.040518536226943146 0.040021980231037715 0.027879726761658133 0.004067363363836214 0.2012750029023764 0.07466728608908027 0.03075855351203083 0.0017168185165594182 1.7433468717278803e-05 0.001399910540179063 0.00135442679907096 3.548781301542587e-05 6.88172663868597e-05 2.4593680732450572e-05 0.006971127755199301 0.047655349307927745 0.009618957936949779 0.004129711877382601 0.03635273320829651 0.009501077290640092 0.0066185490391856274 0.000965577751671478 0.006680289807541299 0.03888804124121555 0.007574392890099702 0.00400339353951812 0.03635273320829651 0.008360443387608777 0.005603694403804666 0.000871736410490031
34.563259828895724 5.06300707343375 3504019882.049401 320852016.5192523 Abell_S295 5.3 1.5199999809265137 3.223221097057497 0.5208335923914273 0.14648523022706766 0.3145256644429511 0.17030158123004616 0.0 0.0 0.0015500183082067349 0.0 0.0 0.0 1.0729893580725205e-05 0.07794393924149935 0.01346193731925152 0.019315949429072977 0.007042069871173758 0.016052054246477567 0.015596623906242113 0.0024518598159949706 0.20112782091117035 0.17101777005228072 0.01574051492347887 0.02857993042096594 0.03192700873540735 0.0375990773846988 0.02716191599949317 0.0039305888348830685 0.20127500290237646 0.07466728608908027 0.03075855351203083 0.0 0.0 0.00036796889267259365 0.0 0.0 0.0 2.547238983236333e-06 0.006784774924258482 0.04059901688921261 0.007579359539506257 0.003736742860276228 0.03635273320829652 0.008925888679834538 0.0064481432898445806 0.0009331079597353221 0.004585538431838838 0.018503616932380833 0.0016717626100924933 0.003195816554143668 0.036326150336195025 0.0038107011994138007 0.003702583639060707 0.0005820628935176202
0 0 0 0 Abell_S295 5.2 1.5199999809265137 35.37627891873351 0.1392706830492541 0.14648523022706766 0.3145256644429511 0.17030158123004616 0.06755968533815288 0.002144346602313465 0.012180681060999617 0.10443084550394631 0.004537608263421676 0.004075461102430831 0.000606291659090926 0.21084299128090483 0.017471295437305766 0.029366645522279904 0.04051853622694316 0.040141461524305075 0.02785957837781759 0.0040886843828616916 0.20121186231500646 0.21188592338860182 0.017471295437305766 0.029366645522279904 0.04051853622694316 0.040146806536787726 0.027879726761658143 0.004089026591709861 0.20127500290237646 0.07466728608908027 0.03075855351203083 0.01603843159243076 0.000509060338566197 0.002891650826498662 0.018861491047465637 0.0010772122362896555 0.0009675001263221755 0.00014393150664808923 0.006971538321275529 0.05030097269781078 0.00961895793694978 0.004147624064556327 0.03635273320829652 0.009530710616427306 0.006618549039185628 0.0009707205257472256 0.006971538321275529 0.0500533842849707 0.00961895793694978 0.004147624064556327 0.0363413292440974 0.009529441729270203 0.0066137658837534035 0.0009706392865707227
0.01561498951508623 0.0027344543933275982 670496.4521314771 252572.94265055802 Abell_S295 6.1 2.1700000762939453 68.99489954045356 0.00018967471775743614 0.3614716499384683 0.025270551050395572 0.013618655822302548 0.004601596820639052 4.083839532276281e-05 0.0007959059980640218 0.003252010122767899 5.347614018640207e-05 6.625622683734915e-05 1.9791671224587208e-05 0.01306980225301215 0.0011158992771164262 0.0018756604870680356 0.002587904338786849 0.0025629074309944607 0.0017785252444395938 0.0002605975711517982 0.01279518797002196 0.01353324655226304 0.0011158992771164262 0.0018756604870680356 0.002587936621397669 0.0025641940835866815 0.0017806903358240844 0.0002611679159208657 0.01279518797002196 0.00772359691823373 0.0035934520347782944 0.0014064148799907378 1.2481694745456061e-05 0.00024325773908103173 0.0008580833927561685 1.6344247923959087e-05 2.0250305915142848e-05 6.04905253439355e-06 0.0005732698716652909 0.004136250972774884 0.0007909672912850217 0.00034105929073757817 0.0033761697810843405 0.0007837107106310308 0.0005442435490493268 7.982238719390127e-05 0.0005732698716652909 0.003994605586636336 0.000790957424548323 0.00034105929073757817 0.0033761697810843405 0.000783317462934283 0.0005435818185982735 7.964806914709986e-05
2.7769836319116012 0.6717451751680856 143724675.05135792 51952395.42768456 Abell_S295 6.2 2.1700000762939453 9.55775621421111 0.03495607007168391 0.3614716499384683 0.025270551050395572 0.013618655822302548 0.0002556396072542517 0.0 0.00032828533473755836 4.833015082208269e-05 0.0 0.0 6.502230098536654e-06 0.008908198547406793 0.0010718799483583016 0.001722454577010137 0.0015064875681790536 0.001832237633461128 0.001387496740733202 0.000193019055205132 0.01279518797002196 0.012928677275093585 0.0011154729435422467 0.0018706535307023515 0.0025756677244628814 0.0025183351105282623 0.0017780047029175214 0.0002589402524289862 0.012795051020990895 0.00772359691823373 0.0035934520347782944 7.813273556361614e-05 0.0 0.00010033590461180875 1.2752512515100157e-05 0.0 0.0 1.9873173422515523e-06 0.0005717395642066761 0.00395147267503643 0.0007872174714110237 0.00034092898773496045 0.0033761336453760316 0.0007696945452422738 0.0005434227222300276 7.914153243745256e-05 0.000526444589050021 0.0027226685603552866 0.0004604372384179975 0.0003276053873675665 0.0033761697810843405 0.0005599982727345674 0.0004240693259682025 5.899362372311256e-05
0 0 0 0 Abell_S295 6.3 2.1700000762939453 11.020283547523244 0.00018967471775743614 0.3614716499384683 0.025270551050395572 0.013618655822302548 0.0003546206171350188 0.0 0.00036949819328765683 6.933889760332902e-05 0.0 0.0 7.278788330606481e-06 0.009780336739659546 0.001097673100798116 0.0017937545806140328 0.001640536496250332 0.0021104797618707537 0.0014160045931314175 0.00020971021720008192 0.01279518797002196 0.013283304770429527 0.0011158986994525605 0.0018756580677398364 0.0025878798775026625 0.0025507888070280486 0.0017798534444358695 0.00026062934869749754 0.01279518797002196 0.00772359691823373 0.0035934520347782944 0.00010838492204558794 0.0 0.00011293204890064335 1.8295932134059857e-05 0.0 0.0 2.224661702336239e-06 0.0005732691322308486 0.00405985969930968 0.000790949948292709 0.00034105911418255 0.0033761697810843405 0.0007796135719295498 0.0005439877646885498 7.965778151757976e-05 0.0005482364560736918 0.002989225622784357 0.0005014074525490287 0.0003354887102242149 0.0033761697810843405 0.0006450391585158744 0.0004327823595894014 6.409504818706059e-05
51.23225369234416 18.557769834362446 5687383388.821053 1719046760.766656 MACS_J0159.8-0849 3.1 2.630000114440918 5.392794005816422 0.7966917063644942 0.36222825460312724 0.4662135086003319 0.2526637186778301 0.0 0.0 0.0001746575164109459 0.0 0.0 0.0 4.998606747182817e-06 0.0031571433134979982 0.00576386505254517 0.0032540268998181143 0.0003859501052820051 0.0005508406063979847 0.000884031663706854 0.0002485400853437925 0.055612819568895126 0.07987931209882418 0.014367755870616212 0.021717811562779393 0.02029304365214918 0.02542505098666371 0.01995796762416506 0.003078252831114106 0.20730412492261321 0.19001187736776629 0.09454889989886096 0.0 0.0 7.118412911129375e-05 0.0 0.0 0.0 2.0372525350174174e-06 0.008851399779796421 0.032555937944206755 0.008270715564264012 0.005855781130696283 0.07757495638272247 0.010362337386256748 0.008134150612876518 0.0012545852676140506 0.0013262244633278138 0.001286738194090196 0.0001572993976409817 0.0023491443283498777 0.02081078731061301 0.00022450284219843687 0.00036029954725633954 0.0001012960099742705
0 0 0 0 MACS_J0159.8-0849 3.2 2.630000114440918 3.6080499963440387 0.7966917063644942 0.36222825460312724 0.4662135086003319 0.2526637186778301 0.0 0.0 7.280529446318848e-05 0.0 0.0 0.0 2.4101135921714193e-06 0.00022364203407190691 0.004183065267126518 0.0016599078655732357 0.0 9.024558947803941e-05 0.0003545479729422339 0.00013210107416569006 0.017768667047278076 0.04438570261814292 0.013221868616589564 0.018490784222557982 0.010256139373139185 0.016884244594218875 0.015782501845810742 0.0023185680110189943 0.20730412492261321 0.19001187736776629 0.09454889989886096 0.0 0.0 2.9672822490269722e-05 0.0 0.0 0.0 9.822757167481536e-07 0.0075361793670000385 0.01809001782912884 0.004180033956301057 0.005388758651997469 0.07757495638272247 0.006881411529485234 0.006432380765383513 0.0009449650266488509 0.0006765188137555134 9.114845873927288e-05 0.0 0.0017048671261046353 0.006649185450054473 3.678086019507243e-05 0.00014450101662206942 5.3839652093906376e-05
686.1076044539501 436.39051709573965 65331795250.366745 21118665383.22536 MACS_J0417.5-1154 1.1 0.8709999918937683 5.205722671151205 3.127665807057838 0.35893874031548584 7.674444956679391 4.1752553373872345 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.47355459122031524 0.44002910974126846 0.3551764933697998 0.7610876817190875 0.4319166241292909 0.018129834565604682 6.646315494194946 5.447124417852581 0.5592716978216773 0.9321366778391065 1.25574861025019 1.2895407634963882 0.9162334690321574 0.13438090879138312 6.646315494194946 3.1054125985812386 1.543476695297272 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.37718284505277094 2.2041423045866746 0.5081302396374374 0.2263055356118976 2.4569594541977233 0.5218040074494795 0.3707477184389583 0.054376332037713894 0.1780548233581014 0.024125979383688382 0.14371978214144612 0.19162068423093526 2.4569594541977233 0.3079690177956643 0.174772160550895 0.007336115769678119
843.3455996350979 302.7094071836301 128173414523.5142 37119747272.510345 MACS_J0417.5-1154 1.3 0.8709999918937683 2.6213254110345003 2.84212672252669 0.35893874031548584 7.674444956679391 4.1752553373872345 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.16789117024017824 0.26570984771217027 0.0 0.04258960719851639 0.10109614056342825 0.05116031668790209 6.646315494194946 4.558838578291307 0.475933073016811 0.8444192142932867 0.9741397607682788 0.9465646389807042 0.8807215114828029 0.12194769188336091 6.646315494194946 3.1054125985812386 1.543476695297272 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.34168856267164593 1.8447034066747081 0.3941791104040494 0.19258312091241878 2.4569594541977233 0.383021022608786 0.3563780433684417 0.04934531433610652 0.10751770496892064 0.66229203537003 0.15052811575153574 0.06793603422754704 2.4569594541977233 0.017233598456887635 0.04090787416494142 0.02070167847796504
