#z bayes.stellar.m_star bayes.stellar.m_star_err bayes.sfh.sfr bayes.sfh.sfr_err Av mu Image_ID Cluster total_rel_err_best cc_rate ia_rate lsst_II lsst_IIb lsst_IIn lsst_Ia lsst_Ib lsst_Ic lsst_Ic-BL roman_wide_IIP roman_wide_IIn roman_wide_IIL roman_wide_IIb roman_wide_Ib roman_wide_Ic roman_wide_Ic-BL roman_wide_Ia roman_deep_IIP roman_deep_IIn roman_deep_IIL roman_deep_IIb roman_deep_Ib roman_deep_Ic roman_deep_Ic-BL roman_deep_Ia cc_rate_err ia_rate_err lsst_II_err lsst_IIb_err lsst_IIn_err lsst_Ia_err lsst_Ib_err lsst_Ic_err lsst_Ic-BL_err roman_deep_IIL_err roman_deep_IIP_err roman_deep_IIb_err roman_deep_IIn_err roman_deep_Ia_err roman_deep_Ib_err roman_deep_Ic_err roman_deep_Ic-BL_err roman_wide_IIL_err roman_wide_IIP_err roman_wide_IIb_err roman_wide_IIn_err roman_wide_Ia_err roman_wide_Ib_err roman_wide_Ic_err roman_wide_Ic-BL_err
3.692 14898374.432461439 1326313.5575845595 0.6589117417453154 0.046445976779064216 0.6688876615641419 4.0777467 42.3 A2744 0.04816653203976135 2.39690474585802 1.2874870400820957 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.011434592955176522 0.0004733093814849506 0.0 0.0 0.0 0.00030707638019771336 0.0 0.07284859666423824 0.04308938949411769 0.05246108056031784 0.010044141088002197 0.024993641553257714 0.021812221999388908 0.0041615538324727445 0.7122286477827052 0.46241741846032 0.15271313982810356 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.010120935128632777 0.014054150489770665 0.0019377431667200367 0.008312922859088618 0.0844798197514174 0.004821841679337482 0.004208073518678861 0.0008028583460903568 9.131214024985127e-05 0.0 0.0 0.0022059929434469464 0.0 0.0 0.0 5.9242015038997926e-05
3.692 8888270.787838293 646613.5498137042 0.45592160913882007 0.03346634731112446 0.6739770786095524 2.5975236 42.4 A2744 0.04816653203976135 2.39690474585802 1.2874870400820957 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.005930081800984741 0.00014343903154825498 0.0 0.0 0.0 8.949722494143004e-05 0.0 0.01236920805884002 0.03310374424603438 0.025309298215888638 0.005927699578280641 0.013890577457216844 0.013053399862141392 0.0021290510899876582 0.5344516296424889 0.46241741846032 0.15271313982810356 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.004882739025928257 0.002386301445166479 0.0011435880133049009 0.006386464869776114 0.06339309360640005 0.002679808190037189 0.002518297598939823 0.0004107423586621495 2.767265023343628e-05 0.0 0.0 0.0011440475982237137 0.0 0.0 0.0 1.7266049386524127e-05
3.692 4536363948.482161 97975412.21266623 263.3961259184637 12.686877938200698 1.3434528469523623 1.6643229 42.5 A2744 0.04816653203976135 2.39690474585802 1.2874870400820957 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.402041463419595e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0061625408742623814 0.0006833153965336056 0.0 0.0001457661720538669 0.0003713127475578382 8.285445127666732e-05 0.0013183671845681535 0.46241741846032 0.15271313982810356 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00013182707498296913 0.0 0.0 0.0011888942383534386 0.00015637593694838424 2.8121608543881902e-05 7.163467069928973e-05 1.598450732491993e-05 0.0 0.0 0.0 1.4280220817141677e-05 0.0 0.0 0.0 0.0
3.689835 0 0 0 0 0.6688876615641419 3.364 42.1 A2744 0.04816653203976135 2.39690474585802 1.2874870400820957 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.007290521641646081 0.0012528571840004863 0.0 0.0 0.0 0.0002634847056024071 0.0 0.043351252674472394 0.0378654906879979 0.03624753646702548 0.007650986183847576 0.019927651590385627 0.018649869067521745 0.0030848521449023127 0.6407186775299134 0.46241741846032 0.15271313982810356 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.006992973862475339 0.008363442219967975 0.0014760491779759449 0.007305114015454684 0.07599778323660963 0.0038444970415810824 0.003597983742878875 0.000595138112034931 0.00024170463416458524 0.0 0.0 0.0014065073727209227 0.0 0.0 0.0 5.083218996457345e-05
3.6915 0 0 0 0 0.6688876615641419 3.412 42.2 A2744 0.04816653203976135 2.39690474585802 1.2874870400820957 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.007403712447869412 0.0013130298803141409 0.0 0.0 0.0 0.0002706841643499394 0.0 0.0457046708520491 0.03812838536696657 0.03643110126620329 0.007655654253509721 0.020391227440575206 0.01893357214222387 0.0031279896996060756 0.6435213920670996 0.46241741846032 0.15271313982810356 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.007028387685533044 0.0088174700907514 0.00147694975474108 0.007355832375867514 0.07633022257284429 0.003933931362354842 0.0036527165159019655 0.0006034603270579835 0.00025331331529354547 0.0 0.0 0.0014283444526039194 0.0 0.0 0.0 5.2221129234729425e-05
2.951 19156699.310860995 2028554.2982024814 0.7079013574214983 0.06773366283252542 0.6605306571929481 20.770811 61.2 A2744 0.10589268356122192 0.006441902352535635 0.003463485646095773 0.0 0.0 1.6763665503542423e-05 0.0 0.0 0.0 4.0186690976532137e-07 0.0007430070779220715 0.00017342398600655873 0.00022548124933494067 2.482755020715784e-05 5.304890343569481e-05 6.181840107770245e-05 1.2608008098825411e-05 0.001980040248156296 0.0020244154569569847 0.0002248972422858754 0.00037866666291894543 0.0004272403684062575 0.0004936312673671698 0.00034540006186177156 5.1326862870227624e-05 0.0026108267945057022 0.0013520980369000253 0.0005000247417996938 0.0 0.0 3.5185443644091625e-06 0.0 0.0 0.0 8.4348291863644e-08 7.947876629496886e-05 0.0004249068078692933 8.967395526868923e-05 4.720393187569345e-05 0.00037692605865944354 0.00010360881476213431 7.249640246481293e-05 1.0773052233515315e-05 4.7326509763615983e-05 0.00015595058050916024 5.211082077784296e-06 3.640015296701107e-05 0.0002858591647271335 1.1134493239697892e-05 1.2975132836119395e-05 2.6463088179117447e-06
2.951 0 0 0 0 0.6605306571929481 13.752 61.1 A2744 0.10589268356122192 0.006441902352535635 0.003463485646095773 0.0 0.0 9.958127322825592e-06 0.0 0.0 0.0 3.3151652411473557e-07 0.00033724227811356307 0.00014208917238507093 0.00015973507941579587 9.795101037841885e-06 2.8061288622564187e-05 2.524737126167552e-05 7.123075041084244e-06 0.0014679206676790168 0.0017323682118182701 0.0002192112849947385 0.00036535521178900863 0.00040613721930787047 0.00043473498986789706 0.0003216187503294621 4.547440026726725e-05 0.0026108267945057022 0.0013520980369000253 0.0005000247417996938 0.0 0.0 2.090122399805268e-06 0.0 0.0 0.0 6.958237131288065e-08 7.668481103825905e-05 0.00036360868734148247 8.52445918746436e-05 4.601049998701891e-05 0.00037692605865944354 9.124700968818115e-05 6.750491658407974e-05 9.54467236007951e-06 3.352697316455831e-05 7.078415617671668e-05 2.0559046318499985e-06 2.9823254146499566e-05 0.0002119242658522448 5.889815024054135e-06 5.299198785023612e-06 1.4950701287719182e-06
5.662 12564773.477496797 1569683.6687987298 0.37781665107005247 0.030360644922705536 0.33712937610286375 5.2794117 63.1 A2744 0.12492733526871734 0.0034381315247374775 0.0018496004416623695 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.585517105226427e-05 4.190838405050661e-05 3.656650775415741e-05 2.112413921579541e-06 1.316583431444086e-06 1.8986826688051056e-06 1.8116451443161663e-06 1.730650163941879e-05 0.000699189487980394 0.00024909754935662377 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.43628265815474e-06 1.94934159691355e-05 4.2958729112163075e-07 8.522623807591771e-06 2.3307775286001754e-06 2.677446423127019e-07 3.8612221594415444e-07 3.684219849481489e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.662 10352342.657128742 2100512.956880942 0.11835861305245587 0.049462316374106474 0.25292259147684215 3.0443817 63.3 A2744 0.12492733526871734 0.0034381315247374775 0.0018496004416623695 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.897260822432653e-05 3.452659730913621e-05 2.467931400185181e-05 8.702904046822973e-07 2.429648576788195e-07 1.1615796274193604e-06 1.418130416883413e-06 4.0941715039732444e-06 0.000699189487980394 0.00024909754935662377 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.018864693368499e-06 9.959227162505316e-06 1.7698505658259472e-07 7.021439907283209e-06 5.513883243717473e-07 4.941011512078625e-08 2.3622257005011265e-07 2.88395563967218e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.6616 0 0 0 0 0.33712937610286375 2.464 63.4 A2744 0.12492733526871734 0.0034381315247374775 0.0018496004416623695 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.8811745338380062e-05 2.5661750838069362e-05 1.270913480906467e-05 3.3702715712388535e-07 0.0 3.9475244952410487e-07 1.1263392938328759e-06 1.6594137934306857e-06 0.000699189487980394 0.00024909754935662377 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.5845705424263073e-06 3.825617052903126e-06 6.853892695187984e-08 5.218656209064072e-06 2.23483894143456e-07 0.0 8.027812812741072e-08 2.2905598243724526e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.6616 0 0 0 0 0.33712937610286375 2.06 63.2 A2744 0.12492733526871734 0.0034381315247374775 0.0018496004416623695 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0417402875205138e-05 2.332810060534402e-05 9.791276770111281e-06 0.0 0.0 2.6651982579438924e-08 6.821221188372029e-07 1.6594137934306852e-06 0.000699189487980394 0.00024909754935662377 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9911855443317173e-06 2.1185165634279572e-06 0.0 4.744077589949393e-06 2.2348389414345594e-07 0.0 5.42003292174902e-09 1.3871854860069728e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.798 317970314.6222009 20724958.69648387 1.6913456436885226 1.03873767519031 0.6743643107282277 26.567853 65.1 A2744 0.1290722117396604 0.023150122093133246 0.012479950513195738 9.456044819156955e-06 0.0 9.041901042242956e-05 0.0 0.0 0.0 2.403901765004445e-06 0.003866992380896317 0.0007022726637194059 0.0009949100711131272 0.00035915834413646715 0.0004558071844235345 0.0003803070146896261 7.230621101125274e-05 0.00905703476672477 0.00830588460181353 0.000849181742419257 0.0014279748129074528 0.0018711826759735407 0.0018786679682543984 0.0013360726183857142 0.00019451757054836277 0.009786549600662517 0.005256597174052903 0.0020941831605076834 2.14714282171505e-06 0.0 2.053105002017181e-05 0.0 0.0 0.0 5.45843480815651e-07 0.00032424400769681216 0.0018859809615800296 0.00042488128257331387 0.00019281999159660734 0.0016422202437029157 0.000426580935218437 0.00030337617753726733 4.41682556806667e-05 0.00022590988709304927 0.0008780610806166383 8.155251748694985e-05 0.000159461988350248 0.0015198048800396044 0.00010349814778145201 8.635465379610072e-05 1.6418255719738266e-05
2.798 151665944.76467434 9065589.88148784 2.1814215082789756 0.3639884617377738 0.9060609727299209 17.054082 65.2 A2744 0.1290722117396604 0.023150122093133246 0.012479950513195738 0.0 0.0 2.2016937269906155e-05 0.0 0.0 0.0 6.618766818997666e-07 0.0008465877814591337 0.0004462216639145778 0.0004936979601935332 2.89227944077337e-05 9.782242115821098e-05 0.00011044688317003658 2.8919687213099495e-05 0.005725868037609439 0.006838992102055987 0.0008166652606917643 0.0013666274486506319 0.0013887708028936375 0.0017170469516557194 0.0012198410316978147 0.0001807330127138477 0.009786549600662515 0.005256597174052903 0.0020941831605076834 0.0 0.0 4.999289842562758e-06 0.0 0.0 0.0 1.5028944908579236e-07 0.0003103141294745435 0.001552900084604781 0.0003153421242673814 0.00018543661602427803 0.0016422202437029157 0.00038988235645058794 0.0002769839784956681 4.10382563023924e-05 0.00011210184084337011 0.00019223099220395912 6.567372678976176e-06 0.0001013216054800119 0.0009608224336284106 2.2212110180265092e-05 2.507869166386706e-05 6.5666671418534055e-06
2.798 140299451.86789367 6414404.37787084 2.543969460783873 0.32835576490152574 0.9971987677079683 2.1826587 65.3 A2744 0.1290722117396604 0.023150122093133246 0.012479950513195738 0.0 0.0 1.6327344422172012e-08 0.0 0.0 0.0 1.05799036875582e-10 0.0 4.6324839915634255e-05 1.7213476674535183e-07 0.0 0.0 3.9446902862027404e-11 1.841237454151336e-08 0.0 1.2043658318785107e-05 0.00038380265937957295 0.00031645134830786186 3.448375068747258e-05 0.00028846018683655625 0.0003153002067497927 3.8074250238801206e-05 0.008603446706400043 0.005256597174052903 0.0020941831605076834 0.0 0.0 3.7073788295412697e-09 0.0 0.0 0.0 2.4023325493504227e-11 7.185522635898968e-05 2.7347009242151275e-06 7.830074747997998e-06 8.714839457745575e-05 0.0014436910784075376 6.549939550433655e-05 7.15938416700996e-05 8.645353808688162e-06 3.908589012142899e-08 0.0 0.0 1.0518779193013673e-05 0.0 0.0 8.95703604825386e-12 4.180817517642008e-09
2.798 176448142.63568476 12264043.415009474 3.667056942258169 0.6350392741495232 1.6062597081072534 2.1159631 65.4 A2744 0.1290722117396604 0.023150122093133246 0.012479950513195738 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00020802266371179492 5.9450961075035034e-05 0.0 6.561802885715181e-05 0.00012910022425332066 1.1603043730526386e-05 0.0005654739356697911 0.005256597174052903 0.0020941831605076834 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.3499270229527403e-05 0.0 0.0 4.723479823593364e-05 9.488867704511771e-05 1.4899599391734433e-05 2.931422440233674e-05 2.6346524929295627e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
