#Cluster Image_ID z mu bayes.sfh.sfr bayes.sfh.sfr_err bayes.stellar.m_star bayes.stellar.m_star_err Av total_rel_err_best cc_rate ia_rate lsst_II lsst_IIb lsst_IIn lsst_Ia lsst_Ib lsst_Ic lsst_Ic-BL roman_wide_IIP roman_wide_IIn roman_wide_IIL roman_wide_IIb roman_wide_Ib roman_wide_Ic roman_wide_Ic-BL roman_wide_Ia roman_deep_IIP roman_deep_IIn roman_deep_IIL roman_deep_IIb roman_deep_Ib roman_deep_Ic roman_deep_Ic-BL roman_deep_Ia cc_rate_err ia_rate_err lsst_II_err lsst_IIb_err lsst_IIn_err lsst_Ia_err lsst_Ib_err lsst_Ic_err lsst_Ic-BL_err roman_deep_IIL_err roman_deep_IIP_err roman_deep_IIb_err roman_deep_IIn_err roman_deep_Ia_err roman_deep_Ib_err roman_deep_Ic_err roman_deep_Ic-BL_err roman_wide_IIL_err roman_wide_IIP_err roman_wide_IIb_err roman_wide_IIn_err roman_wide_Ia_err roman_wide_Ib_err roman_wide_Ic_err roman_wide_Ic-BL_err
"Abell S1063" 14.3 3.24 3.49 1.171125245245353 0.7149653313436247 97437897.57965943 37531430.345608294 0.4062215739629642 0.06693017462161087 0.0023235106122199024 0.00170423106565801 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.464158063703394e-05 2.531434038247191e-05 1.154141833023808e-05 0.0 3.8247087662501297e-07 6.74939902469931e-07 8.741682739831827e-07 4.604056404010837e-05 0.00021480953445126744 5.756314915890511e-05 8.292920332103594e-05 3.3668483418455524e-05 6.867435314162181e-05 5.815542863942348e-05 8.29390404775506e-06 0.0011971107195684278 0.0004610796790143008 0.00016977885037858148 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.645655081025991e-05 4.262701046989149e-05 6.681206208328076e-06 1.1422886643019286e-05 0.00011925852417537688 1.362780464032455e-05 1.1540419152372993e-05 1.6458502905053169e-06 2.2902901459062935e-06 2.9054893336319676e-06 0.0 5.023402035103011e-06 4.5866515351267785e-06 7.589788835011746e-08 1.339357229306799e-07 1.734707924521003e-07
"Abell S1063" 15.1 2.35 13.43 0.5276236636325644 0.18000604189486813 60668846.16086048 19215940.289538894 1.3294040323024623 0.3411637011417741 0.004801375339056336 0.0026030751608378754 0.0 0.0 1.4851314585666305e-06 0.0 0.0 0.0 2.413579227554498e-08 4.62202644624344e-05 8.004605054354756e-05 6.177655765332097e-05 8.627831599409278e-06 2.7580377809631714e-05 4.414914037411166e-05 3.5569619059654682e-06 0.0010508661395179832 0.0014538168170830264 0.0001831030731222621 0.0003068870644746848 0.0002728589689578702 0.0003739928475778663 0.00028428258001986445 4.146281470909391e-05 0.002314267730597067 0.0018675550252949392 0.0009219158962676511 0.0 0.0 5.776604665976458e-07 0.0 0.0 0.0 9.387918454741726e-09 0.00011936756428843417 0.0005654802449031871 0.00010613191069003555 7.122023174793813e-05 0.0008196306588281337 0.00014546919842673296 0.00011057526717422897 1.6127480670582225e-05 2.4028765206587074e-05 1.7977950289602977e-05 3.355903074230833e-06 3.113491310116901e-05 0.00037217911086332513 1.0727733105746757e-05 1.717236065621332e-05 1.383524847189734e-06
"Abell S1063" 15.2 2.35 15.1 0.6032429459194629 0.20812653422664515 69141680.84835212 21897951.423992313 1.3294040323024623 0.3411637011417741 0.004801375339056336 0.0026030751608378754 0.0 0.0 1.7817628194536325e-06 0.0 0.0 0.0 2.480055948732919e-08 8.177252607807072e-05 9.163924235456524e-05 7.619612387823913e-05 9.600019650980475e-06 3.684169783319179e-05 4.940069740076496e-05 5.192843270116901e-06 0.0013011503872801039 0.0015295040462043376 0.00018640922258030936 0.0003153054791602379 0.00032207990965566635 0.0003950259467109461 0.00029315861570701626 4.182961557726824e-05 0.002314267730597067 0.0018675550252949392 0.0009219158962676511 0.0 0.0 6.930389466298852e-07 0.0 0.0 0.0 9.646487981043935e-09 0.0001226420120332571 0.0005949197398633822 0.0001252770115535685 7.250619995469905e-05 0.0008196306588281337 0.00015365028555482864 0.00011402771233455579 1.6270152458615392e-05 2.963743594450355e-05 3.1806447366428346e-05 3.7340477834091673e-06 3.5644230139925976e-05 0.0004608208182057363 1.4330039430389072e-05 1.9215019482731327e-05 2.0198213761355004e-06
"Abell S1063" 15.3 2.35 3.33 1e-20 1e+20 1e-20 1e+20 1.3294040323024623 0.3411637011417741 0.004801375339056336 0.0026030751608378754 0.0 0.0 4.246123481442735e-08 0.0 0.0 0.0 0.0 0.0 2.34027489200357e-05 1.5451298823747738e-06 0.0 1.937355741416247e-08 1.5918669041805736e-06 4.443755025067833e-07 1.0760660175160656e-05 0.0002150166592388261 0.0001296967948870675 0.0001720164564636233 8.073254560330657e-05 0.0001617214777902905 0.00014803514137901985 2.3252775295179453e-05 0.002308841543548543 0.0018675550252949392 0.0009219158962676511 0.0 0.0 1.651582866535437e-08 0.0 0.0 0.0 0.0 6.690795345427136e-05 8.363342045292401e-05 3.1401933945855785e-05 5.044719147151594e-05 0.0008177088979157266 6.290359266200186e-05 5.758012083616265e-05 9.044457949646842e-06 6.009976043925628e-07 0.0 0.0 9.102792067890772e-06 3.8110400418179546e-06 7.535587608064442e-09 6.19176553917866e-07 1.7284541287030787e-07
"Abell S1063" 18.1 2.69 4.85 14.191800492890339 1.156095788231474 251164920.7528343 31825410.541576914 2.5034416831702053 0.08998303621066582 0.050272735355957665 0.0270046685091551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00028013745940575163 0.0 0.0 0.0 0.0 0.0 0.0 0.009722176008766195 0.003223367527988347 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.598236224872292e-05 0.00010141554818392507 2.9376954659557177e-05 5.417540278457423e-05 0.0003674482671048408 4.893396675009254e-05 2.8119711678973006e-05 5.79124838291363e-06 0.0 0.0 0.0 1.0897172136825179e-05 0.0 0.0 0.0 0.0
"Abell S1063" 18.2 2.69 5.74 5.5244764127426 0.27622382063713 97046384.05839935 8732528.29084113 1.340233154441158 0.08998303621066582 0.050272735355957665 0.0270046685091551 0.0 0.0 3.4695370586924963e-07 0.0 0.0 0.0 0.0 0.0 0.00016384739858230483 2.2816379708239677e-05 0.0 1.5839298093539613e-06 5.048162075603987e-06 1.805594006013825e-06 1.5524433384883098e-05 0.0029198145990580373 0.0011759718217535756 0.0016041181903579498 0.0005901604005481807 0.0014875867509176479 0.0013468270421240739 0.00020274417305900905 0.021628590474098267 0.009722176008766195 0.003223367527988347 0.0 0.0 6.709690593660527e-08 0.0 0.0 0.0 0.0 0.0003102182380787309 0.0005646589795445313 0.00011413031829097441 0.00022741959337374312 0.0025816608778860255 0.0002876823812813698 0.0002604610523812381 3.9208420255530186e-05 4.412428681982587e-06 0.0 0.0 3.168622587008011e-05 1.8530482774223116e-06 3.063140344967481e-07 9.762572072574571e-07 3.4918137241878464e-07
"Abell S1063" 43.1 1.59 7.59 0.1602088528719407 0.12959558596672585 23782749.234087486 8853664.79617579 0.5535946288928125 0.39920768610381957 0.010740882093950263 0.005840137960243214 2.2286983587464155e-05 0.0 0.00010147760187768198 4.851305268986267e-06 0.0 1.7973287887635034e-06 1.4670045030303238e-06 0.0034936539332123344 0.0005030017756721146 0.0007940741964248087 0.0007142290499669151 0.0009549602697264763 0.0007089360057505459 9.116448147960332e-05 0.00671575804656078 0.006369939765456768 0.0005735831363708257 0.0009740503186176174 0.0013376955473062904 0.0013086347674411789 0.0009243991679002174 0.0001324358770726282 0.00671575804656078 0.004734109347670374 0.002383169958879061 9.823124060938864e-06 0.0 4.472687246971016e-05 1.979659565767911e-06 0.0 7.921836349469726e-07 6.465911896362863e-07 0.00042931862375309316 0.002807589835171107 0.0005895974780699488 0.0002528102686360045 0.0027404819777575007 0.0005767887619508597 0.0004074345759925999 5.837192123816241e-05 0.0003499930492818548 0.0015398492971132754 0.0003148008135877933 0.0002217011030635359 0.0027404819777575007 0.00042090456817436763 0.0003124678720394952 4.0181301700648866e-05
"Abell S1063" 43.2 1.59 13.05 1.1803167136209078 0.47119150411426725 172086690.50039423 59307170.1443744 0.48718305446188076 0.39920768610381957 0.010740882093950263 0.005840137960243214 0.0001338875298925723 6.125284709640484e-07 0.0001581838179769836 0.0001698207989938004 3.6012792973696442e-06 4.954397760798471e-06 2.9067929187961858e-06 0.004891351297046724 0.0005638470782656265 0.0009486018709975675 0.0009747655929049828 0.0011432343382050062 0.0008426229332563562 0.00012364901945241432 0.00671575804656078 0.006841920610211736 0.0005805100486513754 0.0009757509328395459 0.0013462892617659558 0.0013339379841350756 0.0009263458223160246 0.00013565645811317142 0.00671575804656078 0.004734109347670374 0.002383169958879061 5.90117460797683e-05 2.699756625890553e-07 6.97204833629835e-05 6.929833324314316e-05 1.587285833335056e-06 2.183681055830964e-06 1.2811867226776387e-06 0.0004300681798523401 0.003015618273574166 0.0005933852101760137 0.0002558633475070884 0.0027404819777575007 0.0005879413091652245 0.0004082925758091837 5.9791411990933384e-05 0.00041810206512150406 0.0021558929420825764 0.00042963388526144456 0.000248519041595048 0.0027404819777575007 0.0005038875131235692 0.000371391201392776 5.449906010509654e-05
"Abell S1063" 43.3 1.59 5.4 0.280737236633439 0.23871020998007172 95733118.9235987 39674255.63796939 0.390226300496665 0.39920768610381957 0.010740882093950263 0.005840137960243214 5.4196634917530505e-05 7.075224899638813e-08 9.454571948119741e-05 3.0463913042888497e-05 7.714588116328759e-07 7.415367470970226e-07 1.0824203291326104e-06 0.0034119562254542823 0.0005116776063097734 0.0008341264811793425 0.0007299162823333736 0.0009175883484201116 0.0006672038517512151 9.791091587277855e-05 0.00671575804656078 0.0062020289384894815 0.000570738870985988 0.0009691392866783107 0.0013176529001572529 0.0013005620616437807 0.0009263423924683987 0.00013252376919056148 0.00671575804656078 0.004734109347670374 0.002383169958879061 2.3887497668359363e-05 3.1184485632810436e-08 4.1671602989689255e-05 1.2431330028150977e-05 3.4002518038541163e-07 3.268368477902176e-07 4.770833674025118e-07 0.0004271540564477994 0.0027335821132197955 0.0005807635589941813 0.0002515566413056012 0.0027404819777575007 0.0005732306675930432 0.000408291064082906 5.841066022565477e-05 0.00036764633827557656 0.0015038405337177178 0.00032171505701170697 0.0002255250283763069 0.0027404819777575007 0.0004044326657319681 0.0002940741704218294 4.315483384119484e-05
"Abell S1063" 44.1 3.3 3.26 1.2784082451946805 0.3656396203262936 57613495.21799306 27897079.87267131 0.3073471270907345 0.40019324832651476 0.026867767938971887 0.01444858242516001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00025259628930857623 0.000328607976635524 0.00019218334034473431 0.0 5.616552178956442e-06 7.79307488356933e-06 9.673980392905095e-06 0.00042256030271741065 0.0028335849916549956 0.0006831431236594561 0.000965981318185587 0.00046600918236024537 0.000839452957296667 0.0006403560977573511 9.613813134884691e-05 0.010007566460668003 0.008360965550307728 0.003912471084345834 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00030060318154957223 0.0008817817152846454 0.00014501713460869563 0.00021258692332835774 0.002709906982559857 0.00026122889229219495 0.00019927205287167493 2.9917170868248412e-05 5.980542528189172e-05 7.860529679434863e-05 0.0 0.00010225933089963545 0.00011442333352339114 1.7478117045832117e-06 2.425122577375695e-06 3.0104405019111913e-06
