#z IIP_integral_wide IIP_integral_deep IIP_yield_wide IIP_yield_wide_err IIP_yield_deep IIP_yield_deep_err IIn_integral_wide IIn_integral_deep IIn_yield_wide IIn_yield_wide_err IIn_yield_deep IIn_yield_deep_err IIL_integral_wide IIL_integral_deep IIL_yield_wide IIL_yield_wide_err IIL_yield_deep IIL_yield_deep_err IIb_integral_wide IIb_integral_deep IIb_yield_wide IIb_yield_wide_err IIb_yield_deep IIb_yield_deep_err Ib_integral_wide Ib_integral_deep Ib_yield_wide Ib_yield_wide_err Ib_yield_deep Ib_yield_deep_err Ic_integral_wide Ic_integral_deep Ic_yield_wide Ic_yield_wide_err Ic_yield_deep Ic_yield_deep_err Ic-BL_integral_wide Ic-BL_integral_deep Ic-BL_yield_wide Ic-BL_yield_wide_err Ic-BL_yield_deep Ic-BL_yield_deep_err Ia_integral_wide Ia_integral_deep Ia_yield_wide Ia_yield_wide_err Ia_yield_deep Ia_yield_deep_err 
0.3 0.33976152247521824 0.3508736555507927 2.7060426307321816e-05 9.838257514454794e-06 2.7945456065895113e-05 1.016002445832751e-05 0.3496431367187007 0.3562723774912158 2.29619332472671e-06 8.34818379247821e-07 2.3397291954797e-06 8.506465521937896e-07 0.3489268937735132 0.3554705223306793 3.8516526972928936e-06 1.4003308987766731e-06 3.923884975836178e-06 1.4265921168777485e-06 0.3279636322042084 0.3485673116826435 4.995026193117751e-06 1.8160229044892267e-06 5.308829031492541e-06 1.930111023339841e-06 0.3454155484609573 0.3542638460308803 5.21256186973809e-06 1.8951115330594635e-06 5.346088859853562e-06 1.9436574391352534e-06 0.351884438877154 0.3543536700686702 3.687626350062332e-06 1.340696456034246e-06 3.7135030328599185e-06 1.350104344368719e-06 0.34621723781219477 0.3535376977756727 5.321412883478058e-07 1.9346860871230672e-07 5.433929493594877e-07 1.9755933282881207e-07 0.35601528594318455 0.35813429213479586 2.6187618353584314e-05 7.860517090738206e-06 2.634348729412091e-05 7.90730295932925e-06 
0.4 2.846770373941571 2.8606259871698287 0.00028690145539907793 0.00010501421482093214 0.00028829784326268 0.00010552533308932041 2.863127807161386 2.865960459949346 2.3792717660788078e-05 8.708821501544101e-06 2.38162571297026e-05 8.717437626693837e-06 2.852359492447977 2.8609654252683825 3.984160355239487e-05 1.4583177030042544e-05 3.9961810757881044e-05 1.4627176337339157e-05 2.8389247728705516 2.8586407366737054 5.4712409423004465e-05 2.0026321262560768e-05 5.509237999991996e-05 2.016540146253512e-05 2.8582517903066935 2.8641755512866665 5.457951822680984e-05 1.9977679248509e-05 5.469263493033966e-05 2.0019083227404097e-05 2.8616809150246123 2.8654362571262166 3.794791583563964e-05 1.3890032659567061e-05 3.799771433178137e-05 1.390826034671599e-05 2.860540418968731 2.8656753829968236 5.563476167353244e-06 2.036392881231259e-06 5.573463178828791e-06 2.0400484157319584e-06 2.866254560747139 2.8675795671166315 0.00023649849194709013 7.099475558358961e-05 0.0002366078199923016 7.102757489581576e-05 
0.5 10.146927805026221 10.233211454580218 0.0012674092609341703 0.0004675153172154408 0.0012781865817758304 0.0004714907991117207 10.240008370972122 10.264227923557412 0.0001054643352755785 3.890313388189664e-05 0.00010571377833475808 3.899514713644202e-05 10.176219243789616 10.223105238656657 0.00017616555507231604 6.498303105451734e-05 0.0001769772216758939 6.528243439749527e-05 10.13096878878324 10.215741553598251 0.0002419830383497383 8.926144097404551e-05 0.0002440078764108284 9.000835267622347e-05 10.218226393083642 10.25954081387078 0.00024182807911056408 8.920428041818482e-05 0.00024280584047874846 8.956495193156069e-05 10.23505194431963 10.264138004340158 0.0001682126933500759 6.204942090549323e-05 0.00016869072165140854 6.222575349183614e-05 10.228630504862954 10.259197426928262 2.4655716394375114e-05 9.094872056398002e-06 2.4729396772323357e-05 9.122050889889904e-06 10.25315458373016 10.28096049181706 0.0009414865462465315 0.00028265804075622574 0.0009440397983365298 0.0002834245915223444 
0.6 24.765381938288964 25.21823573566702 0.0037590065030753826 0.0013984971917626792 0.003827742788811991 0.0014240697739053808 25.170355177795514 25.35348217968288 0.0003150216435742775 0.00011720035161488936 0.00031731358457828357 0.00011805304315856345 25.012156667107437 25.32686709749088 0.0005261764696699202 0.0001957581915867803 0.0005327969792657693 0.00019822127965812516 24.876337222624663 25.267654559970765 0.0007220480918127845 0.000268630082946555 0.0007334062726492716 0.00027285576970457597 25.05047391492854 25.315377412204633 0.0007204318310333886 0.00026802877082876764 0.0007280502462473234 0.0002708631187538518 25.106574028601727 25.33588047556743 0.0005014202958080838 0.00018654792829081584 0.0005059999292673226 0.00018825173075213324 25.06966803198991 25.336911177635727 7.343353912378743e-05 2.7320143809751758e-05 7.421634206981385e-05 2.7611377070674784e-05 25.264128404214862 25.425245997408627 0.0025639258130499823 0.0007698517858905606 0.0025802768048402663 0.000774761382013335 
0.7 46.12250112259577 47.70127557728084 0.00834566091145022 0.0031337127344494378 0.008631333109049373 0.0032409798056847895 47.427152472366316 48.152876041965406 0.0007076164780907243 0.00026570295534734776 0.0007184443252123989 0.0002697687043361798 47.24878585657311 48.06210993967522 0.0011849247576006645 0.0004449274708924608 0.001205321638166993 0.000452586296844286 46.7101476870531 47.88053604638186 0.0016162582984580183 0.0006068889289628888 0.001656755920320774 0.0006220953835136745 46.93962702252587 48.03756066150688 0.0016092978061952653 0.0006042753332904479 0.0016469398223048564 0.0006184095362594587 47.26414846500957 48.08332403562505 0.001125294329907213 0.0004225368378909141 0.0011447977728920062 0.0004298601869097079 47.11303490916052 48.071166162657995 0.00016451549020211334 6.177393164311638e-05 0.0001678612188980257 6.303021951913215e-05 47.72802384478487 48.31987585199616 0.005320891985568297 0.0015978814132609008 0.0053868737788236466 0.00161769596340443 
0.8 67.6926701647908 72.06253592223958 0.01432665132367431 0.005433052957693207 0.015251500984440029 0.005783780917166996 70.9942767423044 72.778817818751 0.001238937468834271 0.0004698385357033062 0.0012700799060240857 0.0004816485886362133 70.68135470275708 72.67587876831841 0.0020732904456985655 0.0007862477095080681 0.002131795658370768 0.0008084344656151231 69.55597979601657 72.46078514939703 0.0028150697558905003 0.0010675504497048836 0.0029326330440654505 0.0011121336224299415 70.22871134317683 72.63423177325679 0.0028162204333132914 0.001067986817648376 0.0029126834846547847 0.0011045682109243448 70.76571170902514 72.77616400784147 0.001970662863534136 0.0007473285597205686 0.0020266493517429288 0.000768560147513244 70.50227544540397 72.71727286865955 0.00028795459255712244 0.00010920015539071418 0.00029700137404749504 0.00011263093916728676 71.77018830961252 73.0293275026708 0.008742419264412956 0.002625749521093939 0.008895796634561165 0.0026718157807908015 
0.9 88.20501377567213 96.1304613761152 0.02142114340085341 0.008210209916513509 0.023345888291170132 0.008947918417386878 93.98919389967834 97.41714762744365 0.001882132974759871 0.0007213763768069883 0.0019507777250687697 0.0007476862613521923 93.56991508452043 97.28220700404395 0.0031494726941601373 0.0012071172608065315 0.0032744248438198826 0.0012550084195102843 91.59436636283188 96.87535829638607 0.004253728639823811 0.0016303520501826999 0.00449898287899232 0.0017243521111882224 92.64700850469102 97.18807796096543 0.0042631408063128606 0.0016339595075998041 0.004472097563965367 0.0017140476154891698 93.52957817641327 97.45137603901584 0.0029887167654212418 0.0011455033732762404 0.0031140369395424744 0.0011935355869193438 92.99879888464454 97.33298329212415 0.000435857521995805 0.00016705372268477494 0.0004561705464474448 0.00017483921721540727 95.41998796136669 97.73690034910183 0.012639287730979326 0.003796717385757163 0.012946184880535784 0.0038889062628648784 
1.0 105.79678809272379 118.12399372155365 0.02891858475812322 0.011211233633903916 0.032288113712969135 0.012517541555434213 114.44002722691674 119.79663629355731 0.002579321670511872 0.0009999582658337754 0.0027000523115370675 0.0010467634409357222 113.71688918183004 119.6084940143347 0.004308060151588726 0.001670160184958763 0.0045312582023834215 0.0017566901972335988 109.70574550936242 119.09515614383673 0.005734368097762441 0.0022231150322375662 0.006225156766570364 0.002413385284979887 111.21443927525746 119.2595413178283 0.005759895823005687 0.0022330116884618566 0.00617655889259118 0.00239454473230939 113.40342623255246 119.83053895089274 0.004078656545858724 0.001581224386688877 0.0043098134538155815 0.0016708399098159968 112.45919639937236 119.70565765870207 0.0005932221486327682 0.00022998193586428 0.0006314472245347661 0.000244801134666553 116.51637391231169 120.20502700751337 0.016710852870707033 0.005020537219653817 0.01723988185689384 0.005179476427363699 
1.1 120.04735120580519 136.7554937579103 0.03622168694108998 0.0142169863165211 0.04126300691034049 0.016195700812524704 132.39905273321014 139.83936052164978 0.0032940028523067606 0.001292893772562032 0.0034791129008397053 0.0013655493347207895 130.66424652907827 139.32946298852676 0.005464181226120194 0.0021446872380374185 0.00582654747668782 0.002286915733200211 124.73941349399642 138.20738109803432 0.007197330249284666 0.0028249469947653517 0.007974417522006155 0.0031299531956358977 127.63842089458754 139.13650931022784 0.007297034727809501 0.0028640809315471703 0.007954375596525226 0.003122086754164451 130.61210675277155 139.87010602580386 0.005185443815990643 0.002035283003161242 0.00555299653581363 0.0021795471838114175 129.1283496962498 139.53289426902728 0.0007518920983701394 0.0002951171128891364 0.0008124759660476374 0.000318896237786708 135.25948530510036 140.39764552566209 0.01930458436572727 0.005802845187621297 0.02003791591167185 0.006023280362587835 
1.2 130.47295857178165 152.28125841702348 0.04262299678561702 0.01695404740664344 0.049747347335942875 0.019787883271805553 144.99682983062533 156.14563607429758 0.0039057548450934275 0.001553582755701177 0.004206068335078666 0.0016730377337655627 143.26237914200712 155.70046831365457 0.006486461812825922 0.002580104388932658 0.007049618664747545 0.0028041099419180157 135.49466961365152 154.7026842260268 0.00846442231480537 0.0033668730032489535 0.009664356954091844 0.0038441681324877636 138.43881514206714 155.1391224866515 0.008569002002458697 0.003408471415279071 0.009602707520167465 0.003819645984723172 143.86239779605597 156.3934421190787 0.006183824749622779 0.0024597251687112198 0.006722462942857818 0.0026739779935200385 140.5509326245496 155.757984078147 0.0008860842805045934 0.0003524556232757849 0.000981955072638374 0.0003905899187811881 150.80606065042028 157.35889884826125 0.021423537395228346 0.006449338326545931 0.022354434824488498 0.0067295755421771745 
