#z IIP_integral_wide IIP_integral_deep IIP_yield_wide IIP_yield_wide_err IIP_yield_deep IIP_yield_deep_err IIn_integral_wide IIn_integral_deep IIn_yield_wide IIn_yield_wide_err IIn_yield_deep IIn_yield_deep_err IIL_integral_wide IIL_integral_deep IIL_yield_wide IIL_yield_wide_err IIL_yield_deep IIL_yield_deep_err IIb_integral_wide IIb_integral_deep IIb_yield_wide IIb_yield_wide_err IIb_yield_deep IIb_yield_deep_err Ib_integral_wide Ib_integral_deep Ib_yield_wide Ib_yield_wide_err Ib_yield_deep Ib_yield_deep_err Ic_integral_wide Ic_integral_deep Ic_yield_wide Ic_yield_wide_err Ic_yield_deep Ic_yield_deep_err Ic-BL_integral_wide Ic-BL_integral_deep Ic-BL_yield_wide Ic-BL_yield_wide_err Ic-BL_yield_deep Ic-BL_yield_deep_err Ia_integral_wide Ia_integral_deep Ia_yield_wide Ia_yield_wide_err Ia_yield_deep Ia_yield_deep_err 
0.6 1.6183984222860843 1.673226334284919 0.0002456481474462834 9.13907023263382e-05 0.0002539701865841099 9.44868258245199e-05 1.6704409794739765 1.6930258952365003 2.0906541013451286e-05 7.778049565187614e-06 2.118920437808165e-05 7.883211373587343e-06 1.659291661968636 1.6895780504221587 3.490623541453933e-05 1.2986482508689949e-05 3.5543364997870444e-05 1.3223519590788237e-05 1.642422774252727 1.6858106728570317 4.7672139973262426e-05 1.7735897456782845e-05 4.893149536447783e-05 1.820442683458653e-05 1.6515172667671725 1.6877986767789377 4.749633130777938e-05 1.7670489768670463e-05 4.853975598453461e-05 1.8058684489553283e-05 1.6651296755673242 1.6923274935025536 3.325542599044472e-05 1.2372316946102363e-05 3.379861192648207e-05 1.2574403323322441e-05 1.6596897930623284 1.6900466398605187 4.861528090307112e-06 1.8086782708163705e-06 4.950448721174069e-06 1.8417602174571825e-06 1.6845582494680338 1.7031602279803262 0.00017095711002944488 5.133207669152302e-05 0.00017284492868356122 5.189891858488502e-05 
0.7 6.101860082866933 6.500203306926546 0.001104104372947218 0.00041458021963472946 0.0011761828030726544 0.0004416449538432936 6.436003326307905 6.613518110111712 9.602562602500177e-05 3.605666828557227e-05 9.867415918746552e-05 3.7051166167392164e-05 6.435098457465981 6.608216413166509 0.00016138208298083722 6.059736837081077e-05 0.00016572360727560876 6.22275675981459e-05 6.2725980455392545 6.561319237855492 0.00021704360071643288 8.14977151255544e-05 0.0002270338928933758 8.524897055612238e-05 6.335794933446287 6.602622683955207 0.0002172190435600423 8.156359216980773e-05 0.00022636707776406255 8.499858810176392e-05 6.385739736372921 6.610474231771901 0.0001520356750513219 5.7087885076336525e-05 0.00015738629410657162 5.90969893580141e-05 6.389855979758894 6.617478900023397 2.231293931409503e-05 8.378286970136046e-06 2.3107782957276898e-05 8.676742859125951e-06 6.529384130648666 6.67796322382699 0.0007279192577603755 0.00021859655401475827 0.000744483390159541 0.00022357081760800658 
0.8 11.597084910693653 12.819235058541867 0.0024544369646238504 0.0009307887592744975 0.002713095974392172 0.0010288792387805874 12.66099900394638 13.1735115521736 0.0002209500086295744 8.379020824661053e-05 0.00022989398310728138 8.718200482850544e-05 12.548911590011596 13.164676605238373 0.00036809620603483095 0.00013959201879984622 0.0003861583912919467 0.00014644168707308845 12.002429864047237 13.062862907220335 0.0004857623658895149 0.00018421420324307985 0.000528680214171403 0.0002004898099621759 12.292121008347785 13.118515391249392 0.0004929226478798533 0.00018692957547952432 0.0005260616405025471 0.0001994967761334678 12.50086284241246 13.186234969168503 0.0003481203759664044 0.00013201664475159954 0.0003672064187020882 0.00013925458742173436 12.391118234810643 13.17824194455234 5.06094218958238e-05 1.9192459082457086e-05 5.38242952555672e-05 2.0411625852217166e-05 12.921398567014064 13.295088234214317 0.0015739722357714907 0.0004727360607281129 0.0016194918564160698 0.0004864076907990262 
0.9 16.300539140653374 18.763254619488613 0.003958688644743074 0.0015172703043556564 0.0045567746170643115 0.0017465022967377167 18.515582126963956 19.57914352891582 0.00037077440737740626 0.00014210892758031407 0.00039207221728768246 0.0001502718667312841 18.01551493830889 19.419457372135213 0.000606384779960375 0.0002324127260851626 0.0006536401221877852 0.0002505245640997602 16.661050889179048 19.24727035045533 0.0007737548951004252 0.00029656167244794654 0.0008938613626502107 0.0003425955975499731 17.452982301019137 19.453605279154765 0.0008030968537485314 0.00030780774065983354 0.0008951552762901002 0.0003430915235796223 18.0427832993213 19.597752655213675 0.000576553107508219 0.00022097896233083767 0.000626241805717742 0.00024002344726539168 17.874162684555493 19.54302070350885 8.377084810636818e-05 3.2107354634031826e-05 9.159228590371101e-05 3.5105123939034434e-05 18.982489571719828 19.749914443418472 0.0025144118404670257 0.0007553045197520108 0.0026160645861080783 0.0007858400020434191 
1.0 19.338930894550924 23.693731603809802 0.005286119950214459 0.0020493370015988634 0.006476464909506272 0.0025108130923267025 22.92079032495439 24.864265389500023 0.0005166032604412772 0.00020027812208952477 0.0005604065299052237 0.0002172598897658011 22.423578052086633 24.718842832537725 0.0008494967085123998 0.0003293351369032549 0.0009364507116437689 0.00036304569544762325 19.900709595120055 24.43881241685403 0.0010402189392656044 0.0004032748371354 0.0012774275915972747 0.0004952365165715562 21.1150566962461 24.61551764554171 0.0010935677746504073 0.00042395725512363487 0.0012748597951095523 0.0004942410264191522 22.49785950360271 24.982520441676105 0.0008091558163684393 0.00031369567284894926 0.0008985188888608958 0.0003483401857923081 21.964387783231135 24.82837749916004 0.00011586212360881159 4.491773535818572e-05 0.00013096966649851855 5.077466765232751e-05 23.920030882162333 25.1687693052396 0.003430626128439331 0.0010306826526333848 0.00360972099177371 0.0010844891479796044 
1.1 21.72669766235694 27.97595285194344 0.006555560227567504 0.0025730527185008185 0.008441137566996866 0.0033131404807579456 27.059525150186865 29.91322671847111 0.0006732234950833922 0.00026423974215026116 0.0007442217455353963 0.000292106504866606 26.27409039646913 29.720558999380355 0.0010987427340793028 0.00043125574027481705 0.0012428688400087414 0.0004878251341626501 21.8516303204648 28.868820109309546 0.001260815611492647 0.0004948692291830556 0.0016656999292680753 0.0006537860354308994 24.184100864162357 29.525845333562355 0.001382594853726553 0.0005426674949924738 0.001687980133700265 0.0006625309997959468 26.075664786051217 29.989334602421163 0.0010352324763324822 0.00040632800936008174 0.001190609458234615 0.0004673133640509776 25.38751504915248 29.78998695090525 0.0001478271193553799 5.8022039020552714e-05 0.00017346195356499416 6.808369318307435e-05 28.53251400710362 30.296885169540065 0.004072234361782367 0.0012240898390481689 0.004324049987731865 0.0012997841438581255 
1.2 23.76698060704686 31.83146406540022 0.0077642137428856756 0.003088352715654568 0.010398724803918657 0.00413627587428972 30.702703627522382 34.456686576827444 0.0008270334847371605 0.0003289671295906361 0.0009281538824022236 0.0003691895481224706 29.332239912470712 34.136679814286616 0.001328069903741402 0.0005282631866693645 0.0015455995590618347 0.0006147894369751132 22.88759232404868 33.21050139127536 0.0014297997681550624 0.0005687280313309349 0.0020746772538265475 0.0008252394051919297 26.20998048288141 33.78562551002593 0.0016223295107787106 0.0006453101262044626 0.0020912422022150005 0.0008318284050616245 28.48671870974949 34.24543311028446 0.0012244817192788408 0.0004870591624901209 0.001472016038055596 0.0005855202959580627 28.047340138581742 34.05186723523316 0.0001768206495872225 7.033352653858597e-05 0.00021467537579113386 8.539091036954152e-05 32.64625095517929 35.006756922991386 0.0046377325628414205 0.0013961422809878807 0.004973066485463458 0.001497091152290478 
1.3 24.695319576595875 34.62923025818524 0.008570776431179778 0.0034583157980987173 0.012018447042411753 0.004849453909937549 33.467097111628405 38.41637298866823 0.0009577376538028595 0.00038644798230077116 0.001099372521347204 0.0004435977754290002 31.955497166860123 38.32798107095706 0.0015371042748428903 0.000620222921423528 0.0018436296967196974 0.0007439061976712922 23.66713683880478 36.06200687709848 0.001570734851909222 0.0006337928887306394 0.00239335460885894 0.0009657206812860374 28.17401301880188 37.31264230170256 0.001852691575860028 0.000747562673842746 0.0024536376134741567 0.0009900449264570162 30.63578846805319 38.33707290816245 0.0013990105383617296 0.0005645019777813729 0.0017506965444806617 0.0007064075893321257 30.5695264964595 38.03721388807207 0.0002047444118826774 8.261454955357262e-05 0.00025476047161119436 0.00010279607346878335 36.52775488838523 39.50638763201984 0.005166124294038846 0.001558791537486088 0.005587392642639247 0.0016859022106781312 
1.4 24.970512029983464 36.73918404154556 0.009041336266997128 0.0037039766700918404 0.013302543283688042 0.005449671212376229 35.2878646939436 41.35727386375667 0.001053546129367674 0.0004316076925805445 0.0012347529718293743 0.0005058429490867229 33.184193433247074 41.86932500271264 0.0016652854056019967 0.0006822197636769064 0.0021011321552738913 0.0008607737013744621 23.529542699721535 39.39186551143658 0.001629184625509336 0.0006674303074188279 0.002727491242833352 0.0011173750906944054 28.270427720243735 40.522032013470714 0.0019394851251687782 0.0007945515401122497 0.0027800031576976046 0.0011388877191173766 31.379090131935513 41.777239097287186 0.0014949681094928006 0.0006124456426098322 0.0019903585441930012 0.0008153929236897363 31.905990827765986 41.00728416982828 0.00022294371803049527 9.133365975367613e-05 0.0002865391784416407 0.00011738689953267468 39.482603991433336 43.18103610103864 0.005560314008695334 0.0016827762063528063 0.006081162225132855 0.0018404059704941326 
1.5 24.125762155883894 38.373226216013215 0.008960021888418776 0.003729233783240831 0.014251361039007435 0.005931532054907485 36.78767625271285 43.784698776627934 0.0011265575609463478 0.00046888239419110603 0.0013408290081092316 0.0005580639084211728 33.4988831932459 43.94927691857242 0.0017242911243312072 0.0007176639513916456 0.002262205210672456 0.0009415481570605805 22.771972594199752 40.76449050778668 0.001617261780525197 0.0006731174704019759 0.0028950874689537354 0.0012049588861623602 28.137422502670937 43.1732076774248 0.00197998199156554 0.0008240845642016323 0.0030380243148179563 0.0012644503607485693 30.625651089349738 44.155926549303516 0.0014965794128384531 0.0006228884901356878 0.00215776149332137 0.0008980778347730462 31.926755512112436 43.29490015392253 0.00022882351079548578 9.523820114337814e-05 0.0003103005893913046 0.00012914962210229696 41.238510792876426 45.760436010128565 0.005783937977777886 0.0017567691408301822 0.006418163959605874 0.0019494040960231476 
