#z IIP_integral_wide IIP_integral_deep IIP_yield_wide IIP_yield_wide_err IIP_yield_deep IIP_yield_deep_err IIn_integral_wide IIn_integral_deep IIn_yield_wide IIn_yield_wide_err IIn_yield_deep IIn_yield_deep_err IIL_integral_wide IIL_integral_deep IIL_yield_wide IIL_yield_wide_err IIL_yield_deep IIL_yield_deep_err IIb_integral_wide IIb_integral_deep IIb_yield_wide IIb_yield_wide_err IIb_yield_deep IIb_yield_deep_err Ib_integral_wide Ib_integral_deep Ib_yield_wide Ib_yield_wide_err Ib_yield_deep Ib_yield_deep_err Ic_integral_wide Ic_integral_deep Ic_yield_wide Ic_yield_wide_err Ic_yield_deep Ic_yield_deep_err Ic-BL_integral_wide Ic-BL_integral_deep Ic-BL_yield_wide Ic-BL_yield_wide_err Ic-BL_yield_deep Ic-BL_yield_deep_err Ia_integral_wide Ia_integral_deep Ia_yield_wide Ia_yield_wide_err Ia_yield_deep Ia_yield_deep_err 
0.6 5.364576967460116 5.544112957769639 0.000814260799901244 0.0003029368108548564 0.0008415116194844531 0.0003130751797640801 5.543753845202926 5.611114140596514 6.938330570033699e-05 2.5813298832483256e-05 7.022635899921362e-05 2.6126947577177e-05 5.503354152759014 5.600949293113613 0.0001157731217656296 4.307212172641053e-05 0.00011782621407159038 4.3835952228423936e-05 5.440414991220554 5.584997949868621 0.0001579107578388907 5.874896763443466e-05 0.00016210735030611038 6.031026389066023e-05 5.4752541930367205 5.593170982227738 0.00015746398319881584 5.858275002374837e-05 0.00016085517685986026 5.984440647680689e-05 5.5228388386805545 5.6088229411632415 0.00011030033333248885 4.1036030741040625e-05 0.00011201757974183743 4.167491345621384e-05 5.500348865725005 5.600339939721826 1.6111505071000196e-05 5.9941089695986835e-06 1.6404396801158145e-05 6.103076129347223e-06 5.584188878838014 5.643697447097799 0.000566710467201822 0.00017016212522124623 0.0005727496842220086 0.00017197547800419609 
0.7 17.369661394144693 18.321306202836112 0.0031429627755208975 0.0011801512879629932 0.0033151586601363045 0.00124480913138181 18.16640655917036 18.598895912488523 0.0002710440740977293 0.0001017743562324432 0.0002774968459183662 0.00010419730792451144 18.137402920249645 18.574701077760597 0.0004548573549386258 0.00017079441648216572 0.0004658241005151324 0.0001749123204604372 17.782811689937244 18.46456569423323 0.0006153184776108895 0.00023104597340945857 0.0006389084387116929 0.00023990376936967203 17.899032218456785 18.5585217860038 0.0006136579071742025 0.00023042244571295744 0.0006362681233515224 0.00023891235719094604 18.01801194205283 18.572319752686404 0.00042898406790514465 0.0001610792543255479 0.00044218137403647214 0.00016603471162521214 18.006643516129742 18.582966153267144 6.287796552827878e-05 2.361005118502954e-05 6.489044469346198e-05 2.4365717111870182e-05 18.382443599331353 18.738289351787092 0.002049341014849727 0.0006154238661380883 0.002089011980873751 0.000627337188082571 
0.8 29.36732528533238 32.05266282439927 0.006215376474995658 0.002357038555468344 0.006783708238463241 0.0025725653033941555 31.612973763890228 32.73524026542791 0.0005516852835831435 0.00020921395334960223 0.0005712702146870905 0.00021664108795744214 31.354137259691548 32.695245040471484 0.0009197083656222591 0.000348778241556149 0.0009590469714007727 0.00036369650288936784 30.22043829516944 32.48820611124668 0.0012230816401979378 0.0004638255774255434 0.0013148627438664177 0.0004986314497456421 30.905225560644993 32.614549071183056 0.0012393211559121218 0.0004699840402016045 0.001307866223954123 0.000495978180510267 31.302664666029884 32.74894675809974 0.0008717074596896901 0.0003305750021489088 0.0009119831008187686 0.0003458486125841497 31.05879857333337 32.72685551492873 0.00012685439770555623 4.810661229059659e-05 0.0001336672935155805 5.0690246309101835e-05 32.157016004502864 32.969516169155064 0.003917087621270021 0.0011764810900227853 0.004016059314936912 0.0012062068294763422 
0.9 34.12551039841862 38.273023508555546 0.008287595235016664 0.003176436257827073 0.009294844928499128 0.0035624908799862937 37.687059352231216 39.43710478433837 0.0007546831096804362 0.0002892519150344103 0.0007897277576706349 0.00030268368714226105 36.96539472037766 39.211017165452944 0.001244219375378494 0.0004768794112850101 0.0013198048513914753 0.0005058495093368934 35.028154508169024 38.95956345827324 0.0016267404857776822 0.0006234905680802192 0.0018093188201227523 0.0006934684596955046 36.24810867566756 39.244748907366905 0.0016679523034904807 0.0006392860682611143 0.0018058423385794115 0.0006921360077947077 36.91152447820572 39.438506887571364 0.0011794995144444106 0.00045207384259556216 0.0012602486725187736 0.0004830230559949664 36.629863605333426 39.35706233206686 0.00017167320195036486 6.579821621456299e-05 0.000184454765726243 7.069708270817342e-05 38.403556026195936 39.68290152629196 0.005086917373165043 0.001528059811730341 0.005256378889861044 0.0015789643801166983 
1.0 34.86197014486691 40.73806043551124 0.009529200806983966 0.0036943058412107575 0.011135376364671523 0.004316992241147493 39.54173722833112 42.083495014593765 0.0008912166677528705 0.00034550924134695455 0.000948504411369883 0.00036771870572501684 38.88443858366378 41.8682326950646 0.0014731013272032707 0.0005710958293368998 0.0015861396331607717 0.0006149188195789889 35.94808484663851 41.57767742140795 0.0018790223790296295 0.0007284643792507053 0.0021732836860766996 0.0008425443831760683 37.259612198170444 41.720208298627426 0.0019297088225737208 0.0007481146341092134 0.002160727105942017 0.0008376764148881937 38.83937293879256 42.17095126150767 0.001396893091651424 0.0005415512184665722 0.0015167163120373569 0.0005880046023285229 38.25271732661826 42.02174920207985 0.0002017830456742002 7.82277862950642e-05 0.00022166468505108625 8.593555297671971e-05 40.69467090124855 42.40670399040994 0.005836455729084019 0.0017534798161075724 0.006081996609752766 0.0018272490689327792 
1.1 33.60004748357375 40.28689538443731 0.010138086254558804 0.003979191631554527 0.01215569771249534 0.00477110269125176 38.96071003412764 42.038270655247665 0.0009693172823442861 0.00038045634268411713 0.0010458850013335135 0.0004105091178330903 38.23246877050514 41.80908373528755 0.0015988240366696623 0.0006275372952349198 0.001748392666671867 0.0006862428759435296 33.998562123162664 41.07580784241901 0.001961680536625255 0.0007699582129331878 0.0023700300171146413 0.0009302350930773407 36.25489650717214 41.6734265847945 0.002072677153256702 0.0008135243058762332 0.002382452234090277 0.0009351108043894808 38.00317221227154 42.099103710642204 0.0015087675961705542 0.000592190206503997 0.0016713805666446462 0.0006560156815537642 37.49035095179349 41.94629557963066 0.0002182998443957936 8.56825333872838e-05 0.00024424604106234134 9.586639709230688e-05 40.43651600465103 42.3917633192702 0.0057712043847207494 0.0017347902941703172 0.006050262349903647 0.001818673486869554 
1.2 30.572382384807675 37.52557530776409 0.009987407125434344 0.003972667025871845 0.012258881022011132 0.004876185760587167 35.918225377813556 39.331031038119605 0.0009675231035080348 0.0003848493489653758 0.0010594532667996964 0.00042141618996875734 35.09939311339641 39.13843947239233 0.0015891881347142429 0.0006321275603763369 0.0017720632211449313 0.0007048693457659122 30.507990963725785 38.41283719499375 0.0019058500251675097 0.0007580854025624516 0.0023996698708177943 0.0009545109405321669 32.628915884078786 38.84913041492813 0.002019644889778942 0.0008033493134732355 0.002404659964603677 0.0009564958381928121 34.629207602106675 39.2654493214116 0.0014885123167021432 0.0005920819812288914 0.0016877979307909237 0.0006713513429238759 34.122626632968846 39.11071722544542 0.00021512146881137042 8.5568351722408e-05 0.000246568209015742 9.807684630083768e-05 37.7299021798299 39.78620672684285 0.005359917013823545 0.0016135485744785132 0.0056520360252804444 0.0017014880357236627 
1.3 28.067192604203854 35.550290383577284 0.009741021253657875 0.0039305106091191404 0.012338110871418893 0.004978438544971827 34.0867899929822 37.81188472088808 0.0009754715852605686 0.0003936036391791239 0.001082073704739236 0.0004366176877736846 33.151555945762404 37.645792528968265 0.0015946363812098872 0.0006434371767415251 0.0018108154701512785 0.0007306656285052228 28.40821091639607 36.548493849296264 0.0018853893172920348 0.0007607562411542308 0.0024256416593558105 0.0009787485344454239 30.371164901403386 37.18157551445356 0.0019971738255510564 0.0008058613881615078 0.0024450188081783257 0.0009865672309699565 32.43661266381919 37.772904569166485 0.0014812467775315035 0.0005976843723264497 0.0017249332953157696 0.0006960120957251321 32.24572752637094 37.528452416103384 0.00021597104289072084 8.714450500000082e-05 0.0002513529583028395 0.00010142113886383379 36.16424856672171 38.43283883895127 0.005114713555954317 0.0015432792077586463 0.005435560521621838 0.0016400894094581525 
1.4 26.38794368186389 34.36622429940773 0.009554560672838223 0.003914230018669983 0.012443340759088102 0.005097680531792997 32.984850456857565 36.981422515316424 0.0009847878818396772 0.00040343940669898353 0.0011041085905152289 0.00045232168561679396 31.77870786373093 36.976273443800366 0.0015947537950806309 0.0006533249817375649 0.001855583702625621 0.0007601795288840261 26.775707896201478 35.91896687270151 0.0018539489780282313 0.0007595098290087034 0.002487027875551402 0.001018864132123468 28.83815683997394 36.46650213291252 0.001978434029435035 0.0008105077913197684 0.002501774615991186 0.0010249054495721113 30.879098562601612 37.08402839858096 0.001471147423551091 0.0006026869894209512 0.0017667637778630621 0.0007237925480833334 30.871215827143004 36.60388404105676 0.0002157132080234801 8.837152676935073e-05 0.0002557703362519802 0.00010478178561248518 35.158159957777215 37.74836814805589 0.00495130486772342 0.001498465376015481 0.005316082502171462 0.001608861861339672 
1.5 24.585908853561598 33.887098591509 0.009130914913743174 0.003800360846466392 0.012585266453058994 0.005238089974813409 32.21710989057601 36.66902132418163 0.0009865920448397796 0.00041062761115000495 0.0011229239634893587 0.0004673700614579889 30.710164821604035 36.615742570304526 0.0015807471647089663 0.0006579197911351479 0.0018847255163868283 0.0007844380466224679 25.06840871715685 35.31507835928805 0.0017803542995291038 0.0007409978996283102 0.0025080711067286495 0.0010438795371774817 27.61614901425678 36.175539669238375 0.0019433008733983517 0.0008088175853058622 0.002545610461422245 0.0010595037210765596 29.2540911726466 36.73608470662947 0.0014295555860200852 0.0005949926297945195 0.001795177118678477 0.0007471672771837557 29.68121598384847 36.18067685857814 0.00021272941572552292 8.853970823867086e-05 0.0002593119585419802 0.0001079277403823124 34.56439891921255 37.49950721753927 0.004847855457050899 0.0014724505862395451 0.005259521252667249 0.0015974868104958702 
